,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,class_1,class_2,timedelta_start,timedelta_end,audio_start_s,audio_end_s
238,350,533,190,183,34770,2022-09-27 13:02:10.888,2022-09-27 13:02:11.368,0.48,medium,medium_big,0 days 00:41:55.114000,0 days 00:41:55.594000,2514.3540000000003,2516.3540000000003
239,356,519,159,163,25917,2022-09-27 13:02:32.316,2022-09-27 13:02:32.676,0.36,medium,medium,0 days 00:42:16.542000,0 days 00:42:16.902000,2535.7219999999998,2537.7219999999998
240,108,274,148,166,24568,2022-09-27 13:02:55.463,2022-09-27 13:02:56.010,0.547,medium,medium,0 days 00:42:39.689000,0 days 00:42:40.236000,2558.9624999999996,2560.9624999999996
241,356,570,308,214,65912,2022-09-27 13:02:59.490,2022-09-27 13:03:00.063,0.573,large,large,0 days 00:42:43.716000,0 days 00:42:44.289000,2563.0025,2565.0025
242,405,566,148,161,23828,2022-09-27 13:03:13.838,2022-09-27 13:03:14.330,0.492,medium,medium,0 days 00:42:58.064000,0 days 00:42:58.556000,2577.31,2579.31
243,114,273,147,159,23373,2022-09-27 13:03:39.758,2022-09-27 13:03:40.119,0.361,medium,medium_small,0 days 00:43:23.984000,0 days 00:43:24.345000,2603.1645,2605.1645
244,365,534,180,169,30420,2022-09-27 13:04:30.066,2022-09-27 13:04:30.440,0.374,medium,medium,0 days 00:44:14.292000,0 days 00:44:14.666000,2653.4790000000003,2655.4790000000003
245,385,548,160,163,26080,2022-09-27 13:04:32.120,2022-09-27 13:04:32.493,0.373,medium,medium,0 days 00:44:16.346000,0 days 00:44:16.719000,2655.5325000000003,2657.5325000000003
246,86,254,145,168,24360,2022-09-27 13:04:38.441,2022-09-27 13:04:38.853,0.412,medium,medium,0 days 00:44:22.667000,0 days 00:44:23.079000,2661.873,2663.873
247,122,279,177,157,27789,2022-09-27 13:04:42.307,2022-09-27 13:04:42.641,0.334,medium,medium_small,0 days 00:44:26.533000,0 days 00:44:26.867000,2665.7,2667.7
248,401,571,142,170,24140,2022-09-27 13:04:55.321,2022-09-27 13:04:55.827,0.506,medium,medium,0 days 00:44:39.547000,0 days 00:44:40.053000,2678.8,2680.8
249,395,563,173,168,29064,2022-09-27 13:05:23.642,2022-09-27 13:05:24.015,0.373,medium,medium,0 days 00:45:07.868000,0 days 00:45:08.241000,2707.0545,2709.0545
250,350,521,168,171,28728,2022-09-27 13:05:26.402,2022-09-27 13:05:26.775,0.373,medium,medium_big,0 days 00:45:10.628000,0 days 00:45:11.001000,2709.8145000000004,2711.8145000000004
251,106,265,166,159,26394,2022-09-27 13:05:37.655,2022-09-27 13:05:38.095,0.44,medium,medium_small,0 days 00:45:21.881000,0 days 00:45:22.321000,2721.1009999999997,2723.1009999999997
252,105,261,161,156,25116,2022-09-27 13:05:40.215,2022-09-27 13:05:40.629,0.414,medium,medium_small,0 days 00:45:24.441000,0 days 00:45:24.855000,2723.648,2725.648
253,113,269,146,156,22776,2022-09-27 13:05:53.296,2022-09-27 13:05:53.696,0.4,medium,medium_small,0 days 00:45:37.522000,0 days 00:45:37.922000,2736.7219999999998,2738.7219999999998
254,147,298,162,151,24462,2022-09-27 13:06:48.391,2022-09-27 13:06:48.738,0.347,medium,medium_small,0 days 00:46:32.617000,0 days 00:46:32.964000,2791.7905,2793.7905
255,120,283,165,163,26895,2022-09-27 13:06:55.031,2022-09-27 13:06:55.365,0.334,medium,medium,0 days 00:46:39.257000,0 days 00:46:39.591000,2798.424,2800.424
256,308,553,339,245,83055,2022-09-27 13:07:17.859,2022-09-27 13:07:19.659,1.8,large,large,0 days 00:47:02.085000,0 days 00:47:03.885000,2821.985,2823.985
257,361,519,147,158,23226,2022-09-27 13:07:24.432,2022-09-27 13:07:24.792,0.36,medium,medium_small,0 days 00:47:08.658000,0 days 00:47:09.018000,2827.8379999999997,2829.8379999999997
258,365,531,146,166,24236,2022-09-27 13:07:49.007,2022-09-27 13:07:49.447,0.44,medium,medium,0 days 00:47:33.233000,0 days 00:47:33.673000,2852.453,2854.453
259,72,244,164,172,28208,2022-09-27 13:07:49.887,2022-09-27 13:07:50.273,0.386,medium,medium_big,0 days 00:47:34.113000,0 days 00:47:34.499000,2853.3059999999996,2855.3059999999996
260,126,294,173,168,29064,2022-09-27 13:07:58.728,2022-09-27 13:07:59.128,0.4,medium,medium,0 days 00:47:42.954000,0 days 00:47:43.354000,2862.154,2864.154
261,101,272,142,171,24282,2022-09-27 13:08:09.421,2022-09-27 13:08:09.941,0.52,medium,medium_big,0 days 00:47:53.647000,0 days 00:47:54.167000,2872.907,2874.907
262,49,293,340,244,82960,2022-09-27 13:08:48.289,2022-09-27 13:08:50.809,2.52,large,large,0 days 00:48:32.515000,0 days 00:48:35.035000,2912.7749999999996,2914.7749999999996
263,97,252,140,155,21700,2022-09-27 13:08:52.342,2022-09-27 13:08:52.742,0.4,medium,medium_small,0 days 00:48:36.568000,0 days 00:48:36.968000,2915.768,2917.768
264,102,270,170,168,28560,2022-09-27 13:09:23.251,2022-09-27 13:09:23.677,0.426,medium,medium,0 days 00:49:07.477000,0 days 00:49:07.903000,2946.6899999999996,2948.6899999999996
265,342,601,379,259,98161,2022-09-27 13:09:23.917,2022-09-27 13:09:26.211,2.294,large,large,0 days 00:49:08.143000,0 days 00:49:10.437000,2948.29,2950.29
266,370,524,151,154,23254,2022-09-27 13:10:24.025,2022-09-27 13:10:24.413,0.388,medium,medium_small,0 days 00:50:08.251000,0 days 00:50:08.639000,3007.445,3009.445
267,389,561,171,172,29412,2022-09-27 13:11:08.920,2022-09-27 13:11:09.307,0.387,medium,medium_big,0 days 00:50:53.146000,0 days 00:50:53.533000,3052.3395,3054.3395
268,353,524,217,171,37107,2022-09-27 13:11:12.027,2022-09-27 13:11:12.574,0.547,medium,medium_big,0 days 00:50:56.253000,0 days 00:50:56.800000,3055.5265,3057.5265
269,115,284,171,169,28899,2022-09-27 13:11:52.868,2022-09-27 13:11:53.216,0.348,medium,medium,0 days 00:51:37.094000,0 days 00:51:37.442000,3096.268,3098.268
270,380,545,205,165,33825,2022-09-27 13:12:32.017,2022-09-27 13:12:32.443,0.426,medium,medium,0 days 00:52:16.243000,0 days 00:52:16.669000,3135.456,3137.456
271,77,290,309,213,65817,2022-09-27 13:12:41.778,2022-09-27 13:12:42.310,0.532,large,large,0 days 00:52:26.004000,0 days 00:52:26.536000,3145.27,3147.27
272,157,220,174,63,10962,2022-09-27 13:12:50.351,2022-09-27 13:12:50.430,0.079,small,small,0 days 00:52:34.577000,0 days 00:52:34.656000,3153.6165,3155.6165
273,376,536,185,160,29600,2022-09-27 13:12:53.311,2022-09-27 13:12:53.738,0.427,medium,medium_small,0 days 00:52:37.537000,0 days 00:52:37.964000,3156.7505,3158.7505
274,336,520,167,184,30728,2022-09-27 13:13:02.591,2022-09-27 13:13:02.991,0.4,medium,medium_big,0 days 00:52:46.817000,0 days 00:52:47.217000,3166.017,3168.017
275,135,308,196,173,33908,2022-09-27 13:13:15.951,2022-09-27 13:13:16.419,0.468,medium,medium_big,0 days 00:53:00.177000,0 days 00:53:00.645000,3179.411,3181.411
276,331,593,360,262,94320,2022-09-27 13:13:50.380,2022-09-27 13:13:51.313,0.933,large,large,0 days 00:53:34.606000,0 days 00:53:35.539000,3214.0725,3216.0725
277,339,590,339,251,85089,2022-09-27 13:13:58.420,2022-09-27 13:14:00.966,2.546,large,large,0 days 00:53:42.646000,0 days 00:53:45.192000,3222.919,3224.919
278,380,533,148,153,22644,2022-09-27 13:14:05.421,2022-09-27 13:14:05.807,0.386,medium,medium_small,0 days 00:53:49.647000,0 days 00:53:50.033000,3228.84,3230.84
279,94,257,149,163,24287,2022-09-27 13:14:12.127,2022-09-27 13:14:12.487,0.36,medium,medium,0 days 00:53:56.353000,0 days 00:53:56.713000,3235.5330000000004,3237.5330000000004
280,114,272,172,158,27176,2022-09-27 13:14:27.874,2022-09-27 13:14:28.261,0.387,medium,medium_small,0 days 00:54:12.100000,0 days 00:54:12.487000,3251.2934999999998,3253.2934999999998
281,81,253,167,172,28724,2022-09-27 13:14:35.354,2022-09-27 13:14:35.728,0.374,medium,medium_big,0 days 00:54:19.580000,0 days 00:54:19.954000,3258.767,3260.767
282,402,553,159,151,24009,2022-09-27 13:14:36.968,2022-09-27 13:14:37.248,0.28,medium,medium_small,0 days 00:54:21.194000,0 days 00:54:21.474000,3260.334,3262.334
283,385,554,170,169,28730,2022-09-27 13:15:02.942,2022-09-27 13:15:03.303,0.361,medium,medium,0 days 00:54:47.168000,0 days 00:54:47.529000,3286.3485,3288.3485
284,390,564,161,174,28014,2022-09-27 13:15:09.729,2022-09-27 13:15:10.129,0.4,medium,medium_big,0 days 00:54:53.955000,0 days 00:54:54.355000,3293.1549999999997,3295.1549999999997
285,87,250,162,163,26406,2022-09-27 13:15:18.823,2022-09-27 13:15:19.143,0.32,medium,medium,0 days 00:55:03.049000,0 days 00:55:03.369000,3302.209,3304.209
286,382,557,189,175,33075,2022-09-27 13:15:24.463,2022-09-27 13:15:25.023,0.56,medium,medium_big,0 days 00:55:08.689000,0 days 00:55:09.249000,3307.969,3309.969
287,93,262,145,169,24505,2022-09-27 13:16:20.238,2022-09-27 13:16:20.585,0.347,medium,medium,0 days 00:56:04.464000,0 days 00:56:04.811000,3363.6375,3365.6375
288,61,228,162,167,27054,2022-09-27 13:16:50.186,2022-09-27 13:16:50.572,0.386,medium,medium,0 days 00:56:34.412000,0 days 00:56:34.798000,3393.6049999999996,3395.6049999999996
289,97,258,166,161,26726,2022-09-27 13:16:58.639,2022-09-27 13:16:58.999,0.36,medium,medium,0 days 00:56:42.865000,0 days 00:56:43.225000,3402.045,3404.045
290,124,279,153,155,23715,2022-09-27 13:17:02.893,2022-09-27 13:17:03.267,0.374,medium,medium_small,0 days 00:56:47.119000,0 days 00:56:47.493000,3406.306,3408.306
291,380,543,151,163,24613,2022-09-27 13:17:18.560,2022-09-27 13:17:18.920,0.36,medium,medium,0 days 00:57:02.786000,0 days 00:57:03.146000,3421.9660000000003,3423.9660000000003
292,79,252,143,173,24739,2022-09-27 13:17:34.054,2022-09-27 13:17:34.440,0.386,medium,medium_big,0 days 00:57:18.280000,0 days 00:57:18.666000,3437.473,3439.473
293,355,513,156,158,24648,2022-09-27 13:18:02.109,2022-09-27 13:18:02.429,0.32,medium,medium_small,0 days 00:57:46.335000,0 days 00:57:46.655000,3465.495,3467.495
294,372,532,160,160,25600,2022-09-27 13:18:49.550,2022-09-27 13:18:49.897,0.347,medium,medium_small,0 days 00:58:33.776000,0 days 00:58:34.123000,3512.9494999999997,3514.9494999999997
295,104,145,159,41,6519,2022-09-27 13:19:57.859,2022-09-27 13:19:58.006,0.147,small,small,0 days 00:59:42.085000,0 days 00:59:42.232000,3581.1585,3583.1585
296,115,284,171,169,28899,2022-09-27 13:20:13.699,2022-09-27 13:20:14.060,0.361,medium,medium,0 days 00:59:57.925000,0 days 00:59:58.286000,3597.1055,3599.1055
297,84,326,341,242,82522,2022-09-27 13:21:07.515,2022-09-27 13:21:09.288,1.773,large,large,0 days 01:00:51.741000,0 days 01:00:53.514000,3651.6275,3653.6275
298,113,268,147,155,22785,2022-09-27 13:21:12.088,2022-09-27 13:21:12.395,0.307,medium,medium_small,0 days 01:00:56.314000,0 days 01:00:56.621000,3655.4674999999997,3657.4674999999997
299,108,264,145,156,22620,2022-09-27 13:21:16.528,2022-09-27 13:21:16.915,0.387,medium,medium_small,0 days 01:01:00.754000,0 days 01:01:01.141000,3659.9475,3661.9475
300,394,567,167,173,28891,2022-09-27 13:21:29.422,2022-09-27 13:21:29.822,0.4,medium,medium_big,0 days 01:01:13.648000,0 days 01:01:14.048000,3672.848,3674.848
301,33,292,394,259,102046,2022-09-27 13:21:45.049,2022-09-27 13:21:47.397,2.348,large,large,0 days 01:01:29.275000,0 days 01:01:31.623000,3689.449,3691.449
302,371,553,169,182,30758,2022-09-27 13:21:49.503,2022-09-27 13:21:50.129,0.626,medium,medium_big,0 days 01:01:33.729000,0 days 01:01:34.355000,3693.042,3695.042
303,376,538,145,162,23490,2022-09-27 13:22:25.358,2022-09-27 13:22:25.758,0.4,medium,medium,0 days 01:02:09.584000,0 days 01:02:09.984000,3728.7839999999997,3730.7839999999997
304,411,572,162,161,26082,2022-09-27 13:22:30.918,2022-09-27 13:22:31.318,0.4,medium,medium,0 days 01:02:15.144000,0 days 01:02:15.544000,3734.344,3736.344
305,87,245,150,158,23700,2022-09-27 13:23:20.506,2022-09-27 13:23:20.893,0.387,medium,medium_small,0 days 01:03:04.732000,0 days 01:03:05.119000,3783.9255000000003,3785.9255000000003
306,123,297,187,174,32538,2022-09-27 13:23:27.373,2022-09-27 13:23:27.840,0.467,medium,medium_big,0 days 01:03:11.599000,0 days 01:03:12.066000,3790.8325,3792.8325
307,354,513,188,159,29892,2022-09-27 13:23:34.521,2022-09-27 13:23:34.840,0.319,medium,medium_small,0 days 01:03:18.747000,0 days 01:03:19.066000,3797.9065,3799.9065
308,118,277,148,159,23532,2022-09-27 13:23:41.266,2022-09-27 13:23:41.653,0.387,medium,medium_small,0 days 01:03:25.492000,0 days 01:03:25.879000,3804.6855,3806.6855
309,107,264,152,157,23864,2022-09-27 13:23:49.133,2022-09-27 13:23:49.494,0.361,medium,medium_small,0 days 01:03:33.359000,0 days 01:03:33.720000,3812.5395,3814.5395
310,409,550,144,141,20304,2022-09-27 13:23:55.347,2022-09-27 13:23:55.774,0.427,medium,medium_small,0 days 01:03:39.573000,0 days 01:03:40,3818.7865,3820.7865
311,344,595,341,251,85591,2022-09-27 13:24:18.602,2022-09-27 13:24:21.188,2.586,large,large,0 days 01:04:02.828000,0 days 01:04:05.414000,3843.121,3845.121
312,404,561,157,157,24649,2022-09-27 13:24:25.828,2022-09-27 13:24:26.228,0.4,medium,medium_small,0 days 01:04:10.054000,0 days 01:04:10.454000,3849.254,3851.254
313,406,570,185,164,30340,2022-09-27 13:24:28.228,2022-09-27 13:24:28.682,0.454,medium,medium,0 days 01:04:12.454000,0 days 01:04:12.908000,3851.681,3853.681
314,90,130,171,40,6840,2022-09-27 13:24:33.468,2022-09-27 13:24:33.562,0.094,small,small,0 days 01:04:17.694000,0 days 01:04:17.788000,3856.741,3858.741
315,95,264,193,169,32617,2022-09-27 13:24:44.696,2022-09-27 13:24:45.083,0.387,medium,medium,0 days 01:04:28.922000,0 days 01:04:29.309000,3868.1155,3870.1155
316,401,553,160,152,24320,2022-09-27 13:25:31.604,2022-09-27 13:25:32.004,0.4,medium,medium_small,0 days 01:05:15.830000,0 days 01:05:16.230000,3915.0299999999997,3917.0299999999997
317,415,564,149,149,22201,2022-09-27 13:25:35.271,2022-09-27 13:25:35.605,0.334,medium,medium_small,0 days 01:05:19.497000,0 days 01:05:19.831000,3918.6639999999998,3920.6639999999998
318,55,292,334,237,79158,2022-09-27 13:25:34.657,2022-09-27 13:25:35.818,1.161,large,large,0 days 01:05:18.883000,0 days 01:05:20.044000,3918.4635,3920.4635
319,107,265,160,158,25280,2022-09-27 13:26:46.953,2022-09-27 13:26:47.260,0.307,medium,medium_small,0 days 01:06:31.179000,0 days 01:06:31.486000,3990.3325,3992.3325
320,385,547,157,162,25434,2022-09-27 13:27:12.301,2022-09-27 13:27:12.701,0.4,medium,medium,0 days 01:06:56.527000,0 days 01:06:56.927000,4015.727,4017.727
321,392,551,148,159,23532,2022-09-27 13:27:17.114,2022-09-27 13:27:17.408,0.294,medium,medium_small,0 days 01:07:01.340000,0 days 01:07:01.634000,4020.487,4022.487
322,379,551,164,172,28208,2022-09-27 13:27:29.315,2022-09-27 13:27:29.649,0.334,medium,medium_big,0 days 01:07:13.541000,0 days 01:07:13.875000,4032.708,4034.708
323,104,268,144,164,23616,2022-09-27 13:27:53.062,2022-09-27 13:27:53.462,0.4,medium,medium,0 days 01:07:37.288000,0 days 01:07:37.688000,4056.4880000000003,4058.4880000000003
324,390,545,152,155,23560,2022-09-27 13:28:02.930,2022-09-27 13:28:03.330,0.4,medium,medium_small,0 days 01:07:47.156000,0 days 01:07:47.556000,4066.3559999999998,4068.3559999999998
325,144,307,172,163,28036,2022-09-27 13:28:11.943,2022-09-27 13:28:12.343,0.4,medium,medium,0 days 01:07:56.169000,0 days 01:07:56.569000,4075.3689999999997,4077.3689999999997
326,406,576,165,170,28050,2022-09-27 13:28:24.411,2022-09-27 13:28:24.823,0.412,medium,medium,0 days 01:08:08.637000,0 days 01:08:09.049000,4087.843,4089.843
327,67,256,251,189,47439,2022-09-27 13:28:25.597,2022-09-27 13:28:26.077,0.48,medium,medium_big,0 days 01:08:09.823000,0 days 01:08:10.303000,4089.063,4091.063
328,376,550,150,174,26100,2022-09-27 13:28:42.037,2022-09-27 13:28:42.504,0.467,medium,medium_big,0 days 01:08:26.263000,0 days 01:08:26.730000,4105.496499999999,4107.496499999999
329,183,360,219,177,38763,2022-09-27 13:29:01.292,2022-09-27 13:29:01.638,0.346,medium,medium_big,0 days 01:08:45.518000,0 days 01:08:45.864000,4124.691,4126.691
330,91,331,339,240,81360,2022-09-27 13:29:21.959,2022-09-27 13:29:24.785,2.826,large,large,0 days 01:09:06.185000,0 days 01:09:09.011000,4146.598,4148.598
331,362,527,150,165,24750,2022-09-27 13:29:33.813,2022-09-27 13:29:34.159,0.346,medium,medium,0 days 01:09:18.039000,0 days 01:09:18.385000,4157.2119999999995,4159.2119999999995
332,351,520,150,169,25350,2022-09-27 13:29:39.599,2022-09-27 13:29:40.053,0.454,medium,medium,0 days 01:09:23.825000,0 days 01:09:24.279000,4163.052,4165.052
333,381,555,151,174,26274,2022-09-27 13:29:43.613,2022-09-27 13:29:44.053,0.44,medium,medium_big,0 days 01:09:27.839000,0 days 01:09:28.279000,4167.059,4169.059
334,406,566,165,160,26400,2022-09-27 13:30:06.654,2022-09-27 13:30:07.040,0.386,medium,medium_small,0 days 01:09:50.880000,0 days 01:09:51.266000,4190.073,4192.073
335,360,511,161,151,24311,2022-09-27 13:30:27.241,2022-09-27 13:30:27.588,0.347,medium,medium_small,0 days 01:10:11.467000,0 days 01:10:11.814000,4210.6404999999995,4212.6404999999995
336,387,548,149,161,23989,2022-09-27 13:30:30.748,2022-09-27 13:30:31.108,0.36,medium,medium,0 days 01:10:14.974000,0 days 01:10:15.334000,4214.154,4216.154
337,117,273,144,156,22464,2022-09-27 13:30:48.081,2022-09-27 13:30:48.401,0.32,medium,medium_small,0 days 01:10:32.307000,0 days 01:10:32.627000,4231.467000000001,4233.467000000001
338,370,537,144,167,24048,2022-09-27 13:30:53.148,2022-09-27 13:30:53.548,0.4,medium,medium,0 days 01:10:37.374000,0 days 01:10:37.774000,4236.5740000000005,4238.5740000000005
339,79,139,177,60,10620,2022-09-27 13:30:57.162,2022-09-27 13:30:57.269,0.107,small,small,0 days 01:10:41.388000,0 days 01:10:41.495000,4240.4415,4242.4415
340,108,272,145,164,23780,2022-09-27 13:31:13.109,2022-09-27 13:31:13.416,0.307,medium,medium,0 days 01:10:57.335000,0 days 01:10:57.642000,4256.4884999999995,4258.4884999999995
341,110,274,165,164,27060,2022-09-27 13:31:16.563,2022-09-27 13:31:16.843,0.28,medium,medium,0 days 01:11:00.789000,0 days 01:11:01.069000,4259.929,4261.929
342,82,238,147,156,22932,2022-09-27 13:31:24.603,2022-09-27 13:31:24.910,0.307,medium,medium_small,0 days 01:11:08.829000,0 days 01:11:09.136000,4267.9825,4269.9825
343,492,567,168,75,12600,2022-09-27 13:31:24.803,2022-09-27 13:31:24.923,0.12,small,small,0 days 01:11:09.029000,0 days 01:11:09.149000,4268.089,4270.089
344,101,259,151,158,23858,2022-09-27 13:31:49.444,2022-09-27 13:31:49.804,0.36,medium,medium_small,0 days 01:11:33.670000,0 days 01:11:34.030000,4292.85,4294.85
345,107,265,158,158,24964,2022-09-27 13:32:16.671,2022-09-27 13:32:16.991,0.32,medium,medium_small,0 days 01:12:00.897000,0 days 01:12:01.217000,4320.057,4322.057
346,110,273,143,163,23309,2022-09-27 13:32:49.366,2022-09-27 13:32:49.673,0.307,medium,medium,0 days 01:12:33.592000,0 days 01:12:33.899000,4352.7455,4354.7455
347,370,555,165,185,30525,2022-09-27 13:33:05.940,2022-09-27 13:33:06.313,0.373,medium,medium_big,0 days 01:12:50.166000,0 days 01:12:50.539000,4369.3525,4371.3525
348,120,289,186,169,31434,2022-09-27 13:33:24.607,2022-09-27 13:33:25.114,0.507,medium,medium,0 days 01:13:08.833000,0 days 01:13:09.340000,4388.086499999999,4390.086499999999
349,101,264,153,163,24939,2022-09-27 13:33:49.702,2022-09-27 13:33:50.062,0.36,medium,medium,0 days 01:13:33.928000,0 days 01:13:34.288000,4413.108,4415.108
350,59,276,319,217,69223,2022-09-27 13:33:52.182,2022-09-27 13:33:52.808,0.626,large,large,0 days 01:13:36.408000,0 days 01:13:37.034000,4415.721,4417.721
351,397,551,167,154,25718,2022-09-27 13:33:55.622,2022-09-27 13:33:55.888,0.266,medium,medium_small,0 days 01:13:39.848000,0 days 01:13:40.114000,4418.981,4420.981
352,79,243,185,164,30340,2022-09-27 13:34:05.115,2022-09-27 13:34:05.448,0.333,medium,medium,0 days 01:13:49.341000,0 days 01:13:49.674000,4428.5075,4430.5075
353,112,274,170,162,27540,2022-09-27 13:34:09.983,2022-09-27 13:34:10.316,0.333,medium,medium,0 days 01:13:54.209000,0 days 01:13:54.542000,4433.3755,4435.3755
354,361,528,132,167,22044,2022-09-27 13:34:17.489,2022-09-27 13:34:17.876,0.387,medium,medium,0 days 01:14:01.715000,0 days 01:14:02.102000,4440.9085,4442.9085
355,114,272,158,158,24964,2022-09-27 13:34:30.196,2022-09-27 13:34:30.516,0.32,medium,medium_small,0 days 01:14:14.422000,0 days 01:14:14.742000,4453.582,4455.582
356,332,581,340,249,84660,2022-09-27 13:35:07.957,2022-09-27 13:35:10.197,2.24,large,large,0 days 01:14:52.183000,0 days 01:14:54.423000,4492.303,4494.303
357,88,252,188,164,30832,2022-09-27 13:35:37.786,2022-09-27 13:35:38.132,0.346,medium,medium,0 days 01:15:22.012000,0 days 01:15:22.358000,4521.1849999999995,4523.1849999999995
358,355,515,198,160,31680,2022-09-27 13:35:52.079,2022-09-27 13:35:52.479,0.4,medium,medium_small,0 days 01:15:36.305000,0 days 01:15:36.705000,4535.505,4537.505
359,141,195,168,54,9072,2022-09-27 13:36:02.479,2022-09-27 13:36:02.573,0.094,small,small,0 days 01:15:46.705000,0 days 01:15:46.799000,4545.752,4547.752
360,371,534,164,163,26732,2022-09-27 13:36:08.400,2022-09-27 13:36:08.813,0.413,medium,medium,0 days 01:15:52.626000,0 days 01:15:53.039000,4551.8325,4553.8325
361,328,547,324,219,70956,2022-09-27 13:36:17.640,2022-09-27 13:36:18.373,0.733,large,large,0 days 01:16:01.866000,0 days 01:16:02.599000,4561.2325,4563.2325
362,317,495,148,178,26344,2022-09-27 13:36:20.680,2022-09-27 13:36:21.293,0.613,medium,medium_big,0 days 01:16:04.906000,0 days 01:16:05.519000,4564.2125,4566.2125
363,333,596,397,263,104411,2022-09-27 13:36:34.120,2022-09-27 13:36:35.014,0.894,large,large,0 days 01:16:18.346000,0 days 01:16:19.240000,4577.793,4579.793
364,128,303,190,175,33250,2022-09-27 13:37:22.775,2022-09-27 13:37:23.149,0.374,medium,medium_big,0 days 01:17:07.001000,0 days 01:17:07.375000,4626.188,4628.188
365,375,537,168,162,27216,2022-09-27 13:37:35.430,2022-09-27 13:37:35.682,0.252,medium,medium,0 days 01:17:19.656000,0 days 01:17:19.908000,4638.782,4640.782
366,360,530,168,170,28560,2022-09-27 13:37:57.311,2022-09-27 13:37:57.831,0.52,medium,medium,0 days 01:17:41.537000,0 days 01:17:42.057000,4660.7970000000005,4662.7970000000005
367,374,546,163,172,28036,2022-09-27 13:38:12.604,2022-09-27 13:38:12.977,0.373,medium,medium_big,0 days 01:17:56.830000,0 days 01:17:57.203000,4676.0165,4678.0165
368,79,326,340,247,83980,2022-09-27 13:38:26.472,2022-09-27 13:38:28.658,2.186,large,large,0 days 01:18:10.698000,0 days 01:18:12.884000,4690.791,4692.791
369,144,307,159,163,25917,2022-09-27 13:38:31.204,2022-09-27 13:38:31.552,0.348,medium,medium,0 days 01:18:15.430000,0 days 01:18:15.778000,4694.604,4696.604
370,361,514,147,153,22491,2022-09-27 13:38:59.793,2022-09-27 13:39:00.139,0.346,medium,medium_small,0 days 01:18:44.019000,0 days 01:18:44.365000,4723.192,4725.192
371,345,504,158,159,25122,2022-09-27 13:39:39.394,2022-09-27 13:39:39.714,0.32,medium,medium_small,0 days 01:19:23.620000,0 days 01:19:23.940000,4762.78,4764.78
372,341,522,155,181,28055,2022-09-27 13:39:57.288,2022-09-27 13:39:57.675,0.387,medium,medium_big,0 days 01:19:41.514000,0 days 01:19:41.901000,4780.7075,4782.7075
373,339,591,341,252,85932,2022-09-27 13:39:59.861,2022-09-27 13:40:01.941,2.08,large,large,0 days 01:19:44.087000,0 days 01:19:46.167000,4784.127,4786.127
374,346,509,150,163,24450,2022-09-27 13:40:12.555,2022-09-27 13:40:12.915,0.36,medium,medium,0 days 01:19:56.781000,0 days 01:19:57.141000,4795.960999999999,4797.960999999999
375,365,523,159,158,25122,2022-09-27 13:40:13.795,2022-09-27 13:40:14.195,0.4,medium,medium_small,0 days 01:19:58.021000,0 days 01:19:58.421000,4797.221,4799.221
376,380,549,150,169,25350,2022-09-27 13:40:45.209,2022-09-27 13:40:45.662,0.453,medium,medium,0 days 01:20:29.435000,0 days 01:20:29.888000,4828.6615,4830.6615
377,71,233,145,162,23490,2022-09-27 13:41:01.583,2022-09-27 13:41:02.117,0.534,medium,medium,0 days 01:20:45.809000,0 days 01:20:46.343000,4845.076,4847.076
378,70,248,180,178,32040,2022-09-27 13:41:02.943,2022-09-27 13:41:03.490,0.547,medium,medium_big,0 days 01:20:47.169000,0 days 01:20:47.716000,4846.4425,4848.4425
379,84,254,152,170,25840,2022-09-27 13:41:05.743,2022-09-27 13:41:06.263,0.52,medium,medium,0 days 01:20:49.969000,0 days 01:20:50.489000,4849.228999999999,4851.228999999999
380,68,229,144,161,23184,2022-09-27 13:41:26.638,2022-09-27 13:41:26.970,0.332,medium,medium,0 days 01:21:10.864000,0 days 01:21:11.196000,4870.03,4872.03
381,381,556,185,175,32375,2022-09-27 13:41:34.624,2022-09-27 13:41:34.984,0.36,medium,medium_big,0 days 01:21:18.850000,0 days 01:21:19.210000,4878.030000000001,4880.030000000001
382,107,280,189,173,32697,2022-09-27 13:41:46.811,2022-09-27 13:41:47.345,0.534,medium,medium_big,0 days 01:21:31.037000,0 days 01:21:31.571000,4890.304,4892.304
383,420,578,159,158,25122,2022-09-27 13:42:12.852,2022-09-27 13:42:13.266,0.414,medium,medium_small,0 days 01:21:57.078000,0 days 01:21:57.492000,4916.285,4918.285
384,397,555,150,158,23700,2022-09-27 13:42:25.920,2022-09-27 13:42:26.280,0.36,medium,medium_small,0 days 01:22:10.146000,0 days 01:22:10.506000,4929.326,4931.326
385,102,258,145,156,22620,2022-09-27 13:42:46.373,2022-09-27 13:42:46.693,0.32,medium,medium_small,0 days 01:22:30.599000,0 days 01:22:30.919000,4949.759,4951.759
386,367,534,198,167,33066,2022-09-27 13:43:11.922,2022-09-27 13:43:12.362,0.44,medium,medium,0 days 01:22:56.148000,0 days 01:22:56.588000,4975.368,4977.368
387,108,263,146,155,22630,2022-09-27 13:43:15.068,2022-09-27 13:43:15.454,0.386,medium,medium_small,0 days 01:22:59.294000,0 days 01:22:59.680000,4978.487,4980.487
388,401,561,156,160,24960,2022-09-27 13:43:37.508,2022-09-27 13:43:37.815,0.307,medium,medium_small,0 days 01:23:21.734000,0 days 01:23:22.041000,5000.887500000001,5002.887500000001
