,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,class_1,class_2,timedelta_start,timedelta_end,audio_start_s,audio_end_s
504,104,263,150,159,23850,2022-09-22 11:09:57.164,2022-09-22 11:09:57.538,0.374,medium,medium_small,0 days 01:04:47.164000,0 days 01:04:47.538000,3886.351,3888.351
506,380,550,190,170,32300,2022-09-22 11:10:56.540,2022-09-22 11:10:56.980,0.44,medium,medium,0 days 01:05:46.540000,0 days 01:05:46.980000,3945.76,3947.76
508,416,589,156,173,26988,2022-09-22 11:11:20.795,2022-09-22 11:11:21.261,0.466,medium,medium_big,0 days 01:06:10.795000,0 days 01:06:11.261000,3970.0280000000002,3972.0280000000002
510,105,272,156,167,26052,2022-09-22 11:11:22.115,2022-09-22 11:11:22.435,0.32,medium,medium,0 days 01:06:12.115000,0 days 01:06:12.435000,3971.2749999999996,3973.2749999999996
512,371,537,144,166,23904,2022-09-22 11:11:58.156,2022-09-22 11:11:58.476,0.32,medium,medium,0 days 01:06:48.156000,0 days 01:06:48.476000,4007.316,4009.316
514,404,575,154,171,26334,2022-09-22 11:12:07.357,2022-09-22 11:12:07.797,0.44,medium,medium_big,0 days 01:06:57.357000,0 days 01:06:57.797000,4016.577,4018.577
516,104,268,162,164,26568,2022-09-22 11:12:48.664,2022-09-22 11:12:48.970,0.306,medium,medium,0 days 01:07:38.664000,0 days 01:07:38.970000,4057.817,4059.817
518,341,590,339,249,84411,2022-09-22 11:12:54.104,2022-09-22 11:12:56.224,2.12,large,large,0 days 01:07:44.104000,0 days 01:07:46.224000,4064.1639999999998,4066.1639999999998
520,365,527,158,162,25596,2022-09-22 11:13:28.799,2022-09-22 11:13:29.092,0.293,medium,medium,0 days 01:08:18.799000,0 days 01:08:19.092000,4097.9455,4099.9455
522,380,540,160,160,25600,2022-09-22 11:13:34.532,2022-09-22 11:13:34.946,0.414,medium,medium_small,0 days 01:08:24.532000,0 days 01:08:24.946000,4103.739,4105.739
524,83,259,161,176,28336,2022-09-22 11:13:42.106,2022-09-22 11:13:42.480,0.374,medium,medium_big,0 days 01:08:32.106000,0 days 01:08:32.480000,4111.293,4113.293
526,376,537,176,161,28336,2022-09-22 11:14:00.747,2022-09-22 11:14:01.241,0.494,medium,medium,0 days 01:08:50.747000,0 days 01:08:51.241000,4129.994000000001,4131.994000000001
528,380,532,153,152,23256,2022-09-22 11:14:09.521,2022-09-22 11:14:09.867,0.346,medium,medium_small,0 days 01:08:59.521000,0 days 01:08:59.867000,4138.6939999999995,4140.6939999999995
530,120,290,189,170,32130,2022-09-22 11:14:12.921,2022-09-22 11:14:13.427,0.506,medium,medium,0 days 01:09:02.921000,0 days 01:09:03.427000,4142.174,4144.174
532,375,536,165,161,26565,2022-09-22 11:14:21.027,2022-09-22 11:14:21.361,0.334,medium,medium,0 days 01:09:11.027000,0 days 01:09:11.361000,4150.1939999999995,4152.1939999999995
534,114,287,225,173,38925,2022-09-22 11:14:49.055,2022-09-22 11:14:49.562,0.507,medium,medium_big,0 days 01:09:39.055000,0 days 01:09:39.562000,4178.3085,4180.3085
536,106,288,175,182,31850,2022-09-22 11:14:51.962,2022-09-22 11:14:52.402,0.44,medium,medium_big,0 days 01:09:41.962000,0 days 01:09:42.402000,4181.182000000001,4183.182000000001
538,102,272,201,170,34170,2022-09-22 11:15:17.656,2022-09-22 11:15:18.056,0.4,medium,medium,0 days 01:10:07.656000,0 days 01:10:08.056000,4206.856,4208.856
540,371,538,169,167,28223,2022-09-22 11:15:54.430,2022-09-22 11:15:54.804,0.374,medium,medium,0 days 01:10:44.430000,0 days 01:10:44.804000,4243.617,4245.617
542,341,493,155,152,23560,2022-09-22 11:16:01.685,2022-09-22 11:16:02.045,0.36,medium,medium_small,0 days 01:10:51.685000,0 days 01:10:52.045000,4250.865,4252.865
544,117,290,190,173,32870,2022-09-22 11:16:18.698,2022-09-22 11:16:19.098,0.4,medium,medium_big,0 days 01:11:08.698000,0 days 01:11:09.098000,4267.898,4269.898
546,90,263,146,173,25258,2022-09-22 11:16:48.513,2022-09-22 11:16:48.886,0.373,medium,medium_big,0 days 01:11:38.513000,0 days 01:11:38.886000,4297.699500000001,4299.699500000001
548,105,265,164,160,26240,2022-09-22 11:16:51.392,2022-09-22 11:16:51.767,0.375,medium,medium_small,0 days 01:11:41.392000,0 days 01:11:41.767000,4300.5795,4302.5795
550,108,274,148,166,24568,2022-09-22 11:17:50.849,2022-09-22 11:17:51.181,0.332,medium,medium,0 days 01:12:40.849000,0 days 01:12:41.181000,4360.014999999999,4362.014999999999
552,321,577,362,256,92672,2022-09-22 11:18:33.223,2022-09-22 11:18:34.543,1.32,large,large,0 days 01:13:23.223000,0 days 01:13:24.543000,4402.883,4404.883
554,341,493,152,152,23104,2022-09-22 11:18:41.156,2022-09-22 11:18:41.916,0.76,medium,medium_small,0 days 01:13:31.156000,0 days 01:13:31.916000,4410.536,4412.536
556,48,292,338,244,82472,2022-09-22 11:19:06.077,2022-09-22 11:19:08.304,2.227,large,large,0 days 01:13:56.077000,0 days 01:13:58.304000,4436.190500000001,4438.190500000001
558,109,264,158,155,24490,2022-09-22 11:19:10.144,2022-09-22 11:19:10.492,0.348,medium,medium_small,0 days 01:14:00.144000,0 days 01:14:00.492000,4439.318,4441.318
560,108,278,147,170,24990,2022-09-22 11:19:13.544,2022-09-22 11:19:14.024,0.48,medium,medium,0 days 01:14:03.544000,0 days 01:14:04.024000,4442.784,4444.784
562,97,271,197,174,34278,2022-09-22 11:19:18.398,2022-09-22 11:19:18.878,0.48,medium,medium_big,0 days 01:14:08.398000,0 days 01:14:08.878000,4447.638,4449.638
564,45,297,73,252,18396,2022-09-22 11:19:19.078,2022-09-22 11:19:19.465,0.387,large,large,0 days 01:14:09.078000,0 days 01:14:09.465000,4448.271500000001,4450.271500000001
566,107,276,186,169,31434,2022-09-22 11:19:37.012,2022-09-22 11:19:37.678,0.666,medium,medium,0 days 01:14:27.012000,0 days 01:14:27.678000,4466.344999999999,4468.344999999999
568,401,588,250,187,46750,2022-09-22 11:19:41.465,2022-09-22 11:19:41.905,0.44,medium,medium_big,0 days 01:14:31.465000,0 days 01:14:31.905000,4470.6849999999995,4472.6849999999995
570,85,258,187,173,32351,2022-09-22 11:19:54.453,2022-09-22 11:19:54.946,0.493,medium,medium_big,0 days 01:14:44.453000,0 days 01:14:44.946000,4483.699500000001,4485.699500000001
572,85,268,163,183,29829,2022-09-22 11:19:56.333,2022-09-22 11:19:56.746,0.413,medium,medium_big,0 days 01:14:46.333000,0 days 01:14:46.746000,4485.5395,4487.5395
574,365,552,250,187,46750,2022-09-22 11:20:03.879,2022-09-22 11:20:04.319,0.44,medium,medium_big,0 days 01:14:53.879000,0 days 01:14:54.319000,4493.099,4495.099
576,360,532,167,172,28724,2022-09-22 11:21:46.603,2022-09-22 11:21:46.963,0.36,medium,medium_big,0 days 01:16:36.603000,0 days 01:16:36.963000,4595.782999999999,4597.782999999999
578,411,560,141,149,21009,2022-09-22 11:22:19.991,2022-09-22 11:22:20.311,0.32,medium,medium_small,0 days 01:17:09.991000,0 days 01:17:10.311000,4629.151,4631.151
580,60,313,356,253,90068,2022-09-22 11:22:30.431,2022-09-22 11:22:31.619,1.188,large,large,0 days 01:17:20.431000,0 days 01:17:21.619000,4640.025,4642.025
582,123,287,150,164,24600,2022-09-22 11:22:58.192,2022-09-22 11:22:58.420,0.228,medium,medium,0 days 01:17:48.192000,0 days 01:17:48.420000,4667.3060000000005,4669.3060000000005
584,94,267,197,173,34081,2022-09-22 11:24:29.343,2022-09-22 11:24:29.755,0.412,medium,medium_big,0 days 01:19:19.343000,0 days 01:19:19.755000,4758.549,4760.549
586,382,549,181,167,30227,2022-09-22 11:24:39.009,2022-09-22 11:24:39.463,0.454,medium,medium,0 days 01:19:29.009000,0 days 01:19:29.463000,4768.236,4770.236
588,110,274,175,164,28700,2022-09-22 11:24:50.916,2022-09-22 11:24:51.343,0.427,medium,medium,0 days 01:19:40.916000,0 days 01:19:41.343000,4780.1295,4782.1295
590,351,520,166,169,28054,2022-09-22 11:25:05.104,2022-09-22 11:25:05.504,0.4,medium,medium,0 days 01:19:55.104000,0 days 01:19:55.504000,4794.304,4796.304
592,376,558,164,182,29848,2022-09-22 11:25:34.118,2022-09-22 11:25:34.465,0.347,medium,medium_big,0 days 01:20:24.118000,0 days 01:20:24.465000,4823.2915,4825.2915
594,120,287,185,167,30895,2022-09-22 11:26:07.026,2022-09-22 11:26:07.399,0.373,medium,medium,0 days 01:20:57.026000,0 days 01:20:57.399000,4856.2125,4858.2125
596,384,542,161,158,25438,2022-09-22 11:26:13.759,2022-09-22 11:26:14.067,0.308,medium,medium_small,0 days 01:21:03.759000,0 days 01:21:04.067000,4862.9130000000005,4864.9130000000005
598,109,263,153,154,23562,2022-09-22 11:26:25.707,2022-09-22 11:26:26.027,0.32,medium,medium_small,0 days 01:21:15.707000,0 days 01:21:16.027000,4874.867,4876.867
600,46,286,333,240,79920,2022-09-22 11:26:47.908,2022-09-22 11:26:49.108,1.2,large,large,0 days 01:21:37.908000,0 days 01:21:39.108000,4897.508,4899.508
602,399,561,164,162,26568,2022-09-22 11:26:51.268,2022-09-22 11:26:51.654,0.386,medium,medium,0 days 01:21:41.268000,0 days 01:21:41.654000,4900.461,4902.461
604,371,535,156,164,25584,2022-09-22 11:27:00.721,2022-09-22 11:27:01.108,0.387,medium,medium,0 days 01:21:50.721000,0 days 01:21:51.108000,4909.9145,4911.9145
606,305,545,341,240,81840,2022-09-22 11:27:07.388,2022-09-22 11:27:09.509,2.121,large,large,0 days 01:21:57.388000,0 days 01:21:59.509000,4917.4485,4919.4485
608,381,561,167,180,30060,2022-09-22 11:27:12.989,2022-09-22 11:27:13.389,0.4,medium,medium_big,0 days 01:22:02.989000,0 days 01:22:03.389000,4922.189,4924.189
610,400,579,163,179,29177,2022-09-22 11:27:15.055,2022-09-22 11:27:15.441,0.386,medium,medium_big,0 days 01:22:05.055000,0 days 01:22:05.441000,4924.248,4926.248
612,311,568,416,257,106912,2022-09-22 11:27:31.602,2022-09-22 11:27:33.389,1.787,large,large,0 days 01:22:21.602000,0 days 01:22:23.389000,4941.4955,4943.4955
614,101,340,340,239,81260,2022-09-22 11:28:24.511,2022-09-22 11:28:26.951,2.44,large,large,0 days 01:23:14.511000,0 days 01:23:16.951000,4994.731,4996.731
616,154,312,162,158,25596,2022-09-22 11:28:50.858,2022-09-22 11:28:51.232,0.374,medium,medium_small,0 days 01:23:40.858000,0 days 01:23:41.232000,5020.045,5022.045
618,84,137,175,53,9275,2022-09-22 11:29:28.099,2022-09-22 11:29:28.273,0.174,small,small,0 days 01:24:18.099000,0 days 01:24:18.273000,5057.186,5059.186
620,114,278,145,164,23780,2022-09-22 11:30:11.755,2022-09-22 11:30:12.235,0.48,medium,medium,0 days 01:25:01.755000,0 days 01:25:02.235000,5100.995,5102.995
622,391,552,187,161,30107,2022-09-22 11:30:29.728,2022-09-22 11:30:30.141,0.413,medium,medium,0 days 01:25:19.728000,0 days 01:25:20.141000,5118.934499999999,5120.934499999999
624,198,371,179,173,30967,2022-09-22 11:30:47.156,2022-09-22 11:30:47.569,0.413,medium,medium_big,0 days 01:25:37.156000,0 days 01:25:37.569000,5136.3625,5138.3625
626,157,312,152,155,23560,2022-09-22 11:30:51.222,2022-09-22 11:30:51.582,0.36,medium,medium_small,0 days 01:25:41.222000,0 days 01:25:41.582000,5140.402,5142.402
628,134,307,167,173,28891,2022-09-22 11:30:54.089,2022-09-22 11:30:54.462,0.373,medium,medium_big,0 days 01:25:44.089000,0 days 01:25:44.462000,5143.2755,5145.2755
630,93,263,144,170,24480,2022-09-22 11:31:01.422,2022-09-22 11:31:01.889,0.467,medium,medium,0 days 01:25:51.422000,0 days 01:25:51.889000,5150.6555,5152.6555
632,104,276,199,172,34228,2022-09-22 11:31:21.223,2022-09-22 11:31:21.823,0.6,medium,medium_big,0 days 01:26:11.223000,0 days 01:26:11.823000,5170.523,5172.523
634,174,433,426,259,110334,2022-09-22 11:31:57.691,2022-09-22 11:32:00.279,2.588,large,large,0 days 01:26:47.691000,0 days 01:26:50.279000,5207.985000000001,5209.985000000001
636,127,289,163,162,26406,2022-09-22 11:32:06.239,2022-09-22 11:32:06.612,0.373,medium,medium,0 days 01:26:56.239000,0 days 01:26:56.612000,5215.425499999999,5217.425499999999
638,133,308,200,175,35000,2022-09-22 11:32:16.465,2022-09-22 11:32:16.839,0.374,medium,medium_big,0 days 01:27:06.465000,0 days 01:27:06.839000,5225.652,5227.652
640,184,238,182,54,9828,2022-09-22 11:32:44.320,2022-09-22 11:32:44.413,0.093,small,small,0 days 01:27:34.320000,0 days 01:27:34.413000,5253.3665,5255.3665
642,53,126,173,73,12629,2022-09-22 11:32:44.293,2022-09-22 11:32:44.440,0.147,small,small,0 days 01:27:34.293000,0 days 01:27:34.440000,5253.3665,5255.3665
644,369,526,158,157,24806,2022-09-22 11:33:17.814,2022-09-22 11:33:18.201,0.387,medium,medium_small,0 days 01:28:07.814000,0 days 01:28:08.201000,5287.0075,5289.0075
646,103,253,140,150,21000,2022-09-22 11:33:49.163,2022-09-22 11:33:49.455,0.292,medium,medium_small,0 days 01:28:39.163000,0 days 01:28:39.455000,5318.308999999999,5320.308999999999
648,394,561,147,167,24549,2022-09-22 11:33:49.429,2022-09-22 11:33:49.882,0.453,medium,medium,0 days 01:28:39.429000,0 days 01:28:39.882000,5318.6555,5320.6555
650,105,288,205,183,37515,2022-09-22 11:33:59.389,2022-09-22 11:33:59.803,0.414,medium,medium_big,0 days 01:28:49.389000,0 days 01:28:49.803000,5328.596,5330.596
652,406,571,163,165,26895,2022-09-22 11:34:00.923,2022-09-22 11:34:01.336,0.413,medium,medium,0 days 01:28:50.923000,0 days 01:28:51.336000,5330.1295,5332.1295
654,76,244,171,168,28728,2022-09-22 11:34:04.789,2022-09-22 11:34:05.149,0.36,medium,medium,0 days 01:28:54.789000,0 days 01:28:55.149000,5333.969,5335.969
656,439,511,171,72,12312,2022-09-22 11:34:05.003,2022-09-22 11:34:05.163,0.16,small,small,0 days 01:28:55.003000,0 days 01:28:55.163000,5334.083,5336.083
658,399,483,173,84,14532,2022-09-22 11:34:06.963,2022-09-22 11:34:07.163,0.2,small,small,0 days 01:28:56.963000,0 days 01:28:57.163000,5336.063,5338.063
660,130,293,163,163,26569,2022-09-22 11:34:14.603,2022-09-22 11:34:14.989,0.386,medium,medium,0 days 01:29:04.603000,0 days 01:29:04.989000,5343.796,5345.796
662,121,293,173,172,29756,2022-09-22 11:34:17.176,2022-09-22 11:34:17.576,0.4,medium,medium_big,0 days 01:29:07.176000,0 days 01:29:07.576000,5346.376,5348.376
664,416,577,170,161,27370,2022-09-22 11:34:34.630,2022-09-22 11:34:34.990,0.36,medium,medium,0 days 01:29:24.630000,0 days 01:29:24.990000,5363.8099999999995,5365.8099999999995
666,352,605,340,253,86020,2022-09-22 11:34:43.791,2022-09-22 11:34:46.284,2.493,large,large,0 days 01:29:33.791000,0 days 01:29:36.284000,5374.0375,5376.0375
668,389,546,146,157,22922,2022-09-22 11:34:49.377,2022-09-22 11:34:49.857,0.48,medium,medium_small,0 days 01:29:39.377000,0 days 01:29:39.857000,5378.617,5380.617
670,169,331,162,162,26244,2022-09-22 11:34:56.125,2022-09-22 11:34:56.565,0.44,medium,medium,0 days 01:29:46.125000,0 days 01:29:46.565000,5385.344999999999,5387.344999999999
672,92,269,161,177,28497,2022-09-22 11:35:00.298,2022-09-22 11:35:00.631,0.333,medium,medium_big,0 days 01:29:50.298000,0 days 01:29:50.631000,5389.4645,5391.4645
674,413,577,159,164,26076,2022-09-22 11:35:06.778,2022-09-22 11:35:07.511,0.733,medium,medium,0 days 01:29:56.778000,0 days 01:29:57.511000,5396.1445,5398.1445
676,86,258,194,172,33368,2022-09-22 11:35:26.192,2022-09-22 11:35:26.686,0.494,medium,medium_big,0 days 01:30:16.192000,0 days 01:30:16.686000,5415.439,5417.439
678,405,559,151,154,23254,2022-09-22 11:35:31.032,2022-09-22 11:35:31.432,0.4,medium,medium_small,0 days 01:30:21.032000,0 days 01:30:21.432000,5420.232,5422.232
680,362,530,149,168,25032,2022-09-22 11:35:47.313,2022-09-22 11:35:47.753,0.44,medium,medium,0 days 01:30:37.313000,0 days 01:30:37.753000,5436.532999999999,5438.532999999999
682,365,552,186,187,34782,2022-09-22 11:35:49.193,2022-09-22 11:35:49.713,0.52,medium,medium_big,0 days 01:30:39.193000,0 days 01:30:39.713000,5438.4529999999995,5440.4529999999995
684,112,284,163,172,28036,2022-09-22 11:35:54.980,2022-09-22 11:35:55.353,0.373,medium,medium_big,0 days 01:30:44.980000,0 days 01:30:45.353000,5444.166499999999,5446.166499999999
686,96,275,150,179,26850,2022-09-22 11:35:57.833,2022-09-22 11:35:58.193,0.36,medium,medium_big,0 days 01:30:47.833000,0 days 01:30:48.193000,5447.013,5449.013
688,91,277,258,186,47988,2022-09-22 11:36:45.461,2022-09-22 11:36:46.155,0.694,medium,medium_big,0 days 01:31:35.461000,0 days 01:31:36.155000,5494.808,5496.808
690,252,509,432,257,111024,2022-09-22 11:37:08.462,2022-09-22 11:37:10.475,2.013,large,large,0 days 01:31:58.462000,0 days 01:32:00.475000,5518.468500000001,5520.468500000001
692,375,545,152,170,25840,2022-09-22 11:37:14.130,2022-09-22 11:37:15.222,1.092,medium,medium,0 days 01:32:04.130000,0 days 01:32:05.222000,5523.6759999999995,5525.6759999999995
694,100,263,156,163,25428,2022-09-22 11:37:19.422,2022-09-22 11:37:19.810,0.388,medium,medium,0 days 01:32:09.422000,0 days 01:32:09.810000,5528.616,5530.616
696,373,535,163,162,26406,2022-09-22 11:38:08.452,2022-09-22 11:38:08.824,0.372,medium,medium,0 days 01:32:58.452000,0 days 01:32:58.824000,5577.638,5579.638
698,350,517,170,167,28390,2022-09-22 11:38:10.824,2022-09-22 11:38:11.238,0.414,medium,medium,0 days 01:33:00.824000,0 days 01:33:01.238000,5580.031,5582.031
700,389,555,164,166,27224,2022-09-22 11:38:32.398,2022-09-22 11:38:32.705,0.307,medium,medium,0 days 01:33:22.398000,0 days 01:33:22.705000,5601.5515,5603.5515
702,359,531,199,172,34228,2022-09-22 11:38:47.239,2022-09-22 11:38:47.773,0.534,medium,medium_big,0 days 01:33:37.239000,0 days 01:33:37.773000,5616.505999999999,5618.505999999999
704,401,562,157,161,25277,2022-09-22 11:39:06.480,2022-09-22 11:39:06.880,0.4,medium,medium,0 days 01:33:56.480000,0 days 01:33:56.880000,5635.68,5637.68
706,78,239,172,161,27692,2022-09-22 11:39:06.639,2022-09-22 11:39:06.974,0.335,medium,medium,0 days 01:33:56.639000,0 days 01:33:56.974000,5635.806500000001,5637.806500000001
708,367,540,198,173,34254,2022-09-22 11:39:08.719,2022-09-22 11:39:09.240,0.521,medium,medium_big,0 days 01:33:58.719000,0 days 01:33:59.240000,5637.9794999999995,5639.9794999999995
710,75,241,145,166,24070,2022-09-22 11:39:09.706,2022-09-22 11:39:10.066,0.36,medium,medium,0 days 01:33:59.706000,0 days 01:34:00.066000,5638.886,5640.886
712,65,311,339,246,83394,2022-09-22 11:39:45.841,2022-09-22 11:39:48.188,2.347,large,large,0 days 01:34:35.841000,0 days 01:34:38.188000,5676.0145,5678.0145
714,119,288,183,169,30927,2022-09-22 11:39:50.895,2022-09-22 11:39:51.348,0.453,medium,medium,0 days 01:34:40.895000,0 days 01:34:41.348000,5680.1215,5682.1215
716,101,273,161,172,27692,2022-09-22 11:39:53.375,2022-09-22 11:39:53.801,0.426,medium,medium_big,0 days 01:34:43.375000,0 days 01:34:43.801000,5682.588,5684.588
718,81,241,174,160,27840,2022-09-22 11:40:00.696,2022-09-22 11:40:01.068,0.372,medium,medium_small,0 days 01:34:50.696000,0 days 01:34:51.068000,5689.882,5691.882
720,397,552,153,155,23715,2022-09-22 11:40:02.548,2022-09-22 11:40:02.882,0.334,medium,medium_small,0 days 01:34:52.548000,0 days 01:34:52.882000,5691.715,5693.715
722,375,533,156,158,24648,2022-09-22 11:40:08.828,2022-09-22 11:40:09.148,0.32,medium,medium_small,0 days 01:34:58.828000,0 days 01:34:59.148000,5697.988,5699.988
724,390,540,160,150,24000,2022-09-22 11:40:15.042,2022-09-22 11:40:15.349,0.307,medium,medium_small,0 days 01:35:05.042000,0 days 01:35:05.349000,5704.1955,5706.1955
726,374,548,168,174,29232,2022-09-22 11:40:18.082,2022-09-22 11:40:18.456,0.374,medium,medium_big,0 days 01:35:08.082000,0 days 01:35:08.456000,5707.269,5709.269
728,154,414,434,260,112840,2022-09-22 11:41:00.870,2022-09-22 11:41:03.684,2.814,large,large,0 days 01:35:50.870000,0 days 01:35:53.684000,5751.277,5753.277
730,469,530,184,61,11224,2022-09-22 11:42:21.126,2022-09-22 11:42:21.221,0.095,small,small,0 days 01:37:11.126000,0 days 01:37:11.221000,5830.1735,5832.1735
732,86,260,166,174,28884,2022-09-22 11:42:32.887,2022-09-22 11:42:33.234,0.347,medium,medium_big,0 days 01:37:22.887000,0 days 01:37:23.234000,5842.0605,5844.0605
734,80,241,187,161,30107,2022-09-22 11:43:10.502,2022-09-22 11:43:11.062,0.56,medium,medium,0 days 01:38:00.502000,0 days 01:38:01.062000,5879.782,5881.782
736,132,293,144,161,23184,2022-09-22 11:43:31.729,2022-09-22 11:43:32.169,0.44,medium,medium,0 days 01:38:21.729000,0 days 01:38:22.169000,5900.9490000000005,5902.9490000000005
738,66,118,158,52,8216,2022-09-22 11:43:53.010,2022-09-22 11:43:53.116,0.106,small,small,0 days 01:38:43.010000,0 days 01:38:43.116000,5922.063,5924.063
740,358,603,339,245,83055,2022-09-22 11:43:53.276,2022-09-22 11:43:55.584,2.308,large,large,0 days 01:38:43.276000,0 days 01:38:45.584000,5923.43,5925.43
742,97,258,155,161,24955,2022-09-22 11:43:57.396,2022-09-22 11:43:57.890,0.494,medium,medium,0 days 01:38:47.396000,0 days 01:38:47.890000,5926.643,5928.643
744,321,571,294,250,73500,2022-09-22 11:44:07.384,2022-09-22 11:44:08.037,0.653,large,large,0 days 01:38:57.384000,0 days 01:38:58.037000,5936.7105,5938.7105
746,359,525,162,166,26892,2022-09-22 11:44:15.037,2022-09-22 11:44:15.425,0.388,medium,medium,0 days 01:39:05.037000,0 days 01:39:05.425000,5944.231,5946.231
748,392,545,154,153,23562,2022-09-22 11:44:17.464,2022-09-22 11:44:17.810,0.346,medium,medium_small,0 days 01:39:07.464000,0 days 01:39:07.810000,5946.637000000001,5948.637000000001
750,109,277,180,168,30240,2022-09-22 11:45:08.986,2022-09-22 11:45:09.452,0.466,medium,medium,0 days 01:39:58.986000,0 days 01:39:59.452000,5998.219,6000.219
752,124,298,169,174,29406,2022-09-22 11:45:18.733,2022-09-22 11:45:19.067,0.334,medium,medium_big,0 days 01:40:08.733000,0 days 01:40:09.067000,6007.9,6009.9
754,90,264,169,174,29406,2022-09-22 11:45:20.587,2022-09-22 11:45:20.933,0.346,medium,medium_big,0 days 01:40:10.587000,0 days 01:40:10.933000,6009.76,6011.76
756,494,557,164,63,10332,2022-09-22 11:45:24.160,2022-09-22 11:45:24.293,0.133,small,small,0 days 01:40:14.160000,0 days 01:40:14.293000,6013.2265,6015.2265
758,414,577,166,163,27058,2022-09-22 11:45:35.013,2022-09-22 11:45:35.360,0.347,medium,medium,0 days 01:40:25.013000,0 days 01:40:25.360000,6024.1865,6026.1865
760,54,288,332,234,77688,2022-09-22 11:45:40.520,2022-09-22 11:45:41.720,1.2,large,large,0 days 01:40:30.520000,0 days 01:40:31.720000,6030.120000000001,6032.120000000001
762,423,587,160,164,26240,2022-09-22 11:45:42.333,2022-09-22 11:45:42.680,0.347,medium,medium,0 days 01:40:32.333000,0 days 01:40:32.680000,6031.5064999999995,6033.5064999999995
764,109,265,151,156,23556,2022-09-22 11:46:00.374,2022-09-22 11:46:00.774,0.4,medium,medium_small,0 days 01:40:50.374000,0 days 01:40:50.774000,6049.5740000000005,6051.5740000000005
766,109,275,188,166,31208,2022-09-22 11:46:04.441,2022-09-22 11:46:04.788,0.347,medium,medium,0 days 01:40:54.441000,0 days 01:40:54.788000,6053.6145,6055.6145
768,122,278,178,156,27768,2022-09-22 11:46:09.561,2022-09-22 11:46:09.828,0.267,medium,medium_small,0 days 01:40:59.561000,0 days 01:40:59.828000,6058.6945,6060.6945
770,382,549,145,167,24215,2022-09-22 11:46:20.721,2022-09-22 11:46:21.095,0.374,medium,medium,0 days 01:41:10.721000,0 days 01:41:11.095000,6069.907999999999,6071.907999999999
772,131,288,148,157,23236,2022-09-22 11:46:28.935,2022-09-22 11:46:29.282,0.347,medium,medium_small,0 days 01:41:18.935000,0 days 01:41:19.282000,6078.1085,6080.1085
774,360,538,158,178,28124,2022-09-22 11:46:39.402,2022-09-22 11:46:39.682,0.28,medium,medium_big,0 days 01:41:29.402000,0 days 01:41:29.682000,6088.5419999999995,6090.5419999999995
776,401,570,146,169,24674,2022-09-22 11:47:02.723,2022-09-22 11:47:03.110,0.387,medium,medium,0 days 01:41:52.723000,0 days 01:41:53.110000,6111.916499999999,6113.916499999999
778,396,567,152,171,25992,2022-09-22 11:47:04.336,2022-09-22 11:47:04.776,0.44,medium,medium_big,0 days 01:41:54.336000,0 days 01:41:54.776000,6113.5560000000005,6115.5560000000005
780,62,323,415,261,108315,2022-09-22 11:47:48.178,2022-09-22 11:47:50.392,2.214,large,large,0 days 01:42:38.178000,0 days 01:42:40.392000,6158.285,6160.285
782,93,265,193,172,33196,2022-09-22 11:48:43.820,2022-09-22 11:48:44.366,0.546,medium,medium_big,0 days 01:43:33.820000,0 days 01:43:34.366000,6213.093,6215.093
784,61,308,339,247,83733,2022-09-22 11:49:03.367,2022-09-22 11:49:06.287,2.92,large,large,0 days 01:43:53.367000,0 days 01:43:56.287000,6233.827,6235.827
786,99,271,198,172,34056,2022-09-22 11:49:16.648,2022-09-22 11:49:17.195,0.547,medium,medium_big,0 days 01:44:06.648000,0 days 01:44:07.195000,6245.9215,6247.9215
788,365,531,146,166,24236,2022-09-22 11:49:17.901,2022-09-22 11:49:18.301,0.4,medium,medium,0 days 01:44:07.901000,0 days 01:44:08.301000,6247.101000000001,6249.101000000001
790,370,540,162,170,27540,2022-09-22 11:49:36.101,2022-09-22 11:49:36.356,0.255,medium,medium,0 days 01:44:26.101000,0 days 01:44:26.356000,6265.228499999999,6267.228499999999
792,358,529,198,171,33858,2022-09-22 11:50:47.064,2022-09-22 11:50:47.451,0.387,medium,medium_big,0 days 01:45:37.064000,0 days 01:45:37.451000,6336.2575,6338.2575
794,327,571,183,244,44652,2022-09-22 11:50:47.624,2022-09-22 11:50:47.971,0.347,large,large,0 days 01:45:37.624000,0 days 01:45:37.971000,6336.7975,6338.7975
796,100,257,145,157,22765,2022-09-22 11:50:57.651,2022-09-22 11:50:57.865,0.214,medium,medium_small,0 days 01:45:47.651000,0 days 01:45:47.865000,6346.758,6348.758
798,406,562,147,156,22932,2022-09-22 11:50:58.278,2022-09-22 11:50:58.651,0.373,medium,medium_small,0 days 01:45:48.278000,0 days 01:45:48.651000,6347.4645,6349.4645
800,371,539,182,168,30576,2022-09-22 11:51:14.185,2022-09-22 11:51:14.652,0.467,medium,medium,0 days 01:46:04.185000,0 days 01:46:04.652000,6363.4185,6365.4185
802,374,539,171,165,28215,2022-09-22 11:51:32.040,2022-09-22 11:51:32.386,0.346,medium,medium,0 days 01:46:22.040000,0 days 01:46:22.386000,6381.213,6383.213
804,66,324,322,258,83076,2022-09-22 11:51:44.826,2022-09-22 11:51:45.973,1.147,large,large,0 days 01:46:34.826000,0 days 01:46:35.973000,6394.3994999999995,6396.3994999999995
