,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,class_1,class_2,timedelta_start,timedelta_end,audio_start_s,audio_end_s
538,381,557,169,176,29744,2022-09-27 14:15:29.442,2022-09-27 14:15:29.829,0.387,medium,medium_big,0 days 00:03:29.443000,0 days 00:03:29.830000,208.6365,210.6365
539,102,269,165,167,27555,2022-09-27 14:15:35.496,2022-09-27 14:15:35.790,0.294,medium,medium,0 days 00:03:35.497000,0 days 00:03:35.791000,214.644,216.644
540,86,253,181,167,30227,2022-09-27 14:16:07.017,2022-09-27 14:16:07.417,0.4,medium,medium,0 days 00:04:07.018000,0 days 00:04:07.418000,246.21800000000002,248.21800000000002
541,484,542,161,58,9338,2022-09-27 14:16:12.017,2022-09-27 14:16:12.137,0.12,small,small,0 days 00:04:12.018000,0 days 00:04:12.138000,251.078,253.078
542,407,571,154,164,25256,2022-09-27 14:16:14.271,2022-09-27 14:16:14.617,0.346,medium,medium,0 days 00:04:14.272000,0 days 00:04:14.618000,253.445,255.445
543,39,281,339,242,82038,2022-09-27 14:16:12.777,2022-09-27 14:16:15.297,2.52,large,large,0 days 00:04:12.778000,0 days 00:04:15.298000,253.038,255.038
544,84,249,153,165,25245,2022-09-27 14:16:17.031,2022-09-27 14:16:17.444,0.413,medium,medium,0 days 00:04:17.032000,0 days 00:04:17.445000,256.2385,258.2385
545,381,548,170,167,28390,2022-09-27 14:16:20.991,2022-09-27 14:16:21.311,0.32,medium,medium,0 days 00:04:20.992000,0 days 00:04:21.312000,260.15200000000004,262.15200000000004
546,85,254,153,169,25857,2022-09-27 14:16:34.924,2022-09-27 14:16:35.284,0.36,medium,medium,0 days 00:04:34.925000,0 days 00:04:35.285000,274.105,276.105
547,386,545,145,159,23055,2022-09-27 14:16:46.085,2022-09-27 14:16:46.458,0.373,medium,medium_small,0 days 00:04:46.086000,0 days 00:04:46.459000,285.27250000000004,287.27250000000004
548,79,233,163,154,25102,2022-09-27 14:16:51.272,2022-09-27 14:16:51.580,0.308,medium,medium_small,0 days 00:04:51.273000,0 days 00:04:51.581000,290.427,292.427
549,367,539,198,172,34056,2022-09-27 14:16:52.232,2022-09-27 14:16:52.725,0.493,medium,medium_big,0 days 00:04:52.233000,0 days 00:04:52.726000,291.47950000000003,293.47950000000003
550,90,259,181,169,30589,2022-09-27 14:17:15.059,2022-09-27 14:17:15.433,0.374,medium,medium,0 days 00:05:15.060000,0 days 00:05:15.434000,314.247,316.247
551,385,540,177,155,27435,2022-09-27 14:17:17.659,2022-09-27 14:17:18.086,0.427,medium,medium_small,0 days 00:05:17.660000,0 days 00:05:18.087000,316.87350000000004,318.87350000000004
552,406,558,152,152,23104,2022-09-27 14:17:21.433,2022-09-27 14:17:21.833,0.4,medium,medium_small,0 days 00:05:21.434000,0 days 00:05:21.834000,320.634,322.634
553,92,265,170,173,29410,2022-09-27 14:17:27.086,2022-09-27 14:17:27.474,0.388,medium,medium_big,0 days 00:05:27.087000,0 days 00:05:27.475000,326.281,328.281
554,124,294,194,170,32980,2022-09-27 14:17:39.114,2022-09-27 14:17:39.794,0.68,medium,medium,0 days 00:05:39.115000,0 days 00:05:39.795000,338.45500000000004,340.45500000000004
555,124,288,147,164,24108,2022-09-27 14:18:10.061,2022-09-27 14:18:10.369,0.308,medium,medium,0 days 00:06:10.062000,0 days 00:06:10.370000,369.216,371.216
556,140,293,150,153,22950,2022-09-27 14:18:26.916,2022-09-27 14:18:27.248,0.332,medium,medium_small,0 days 00:06:26.917000,0 days 00:06:27.249000,386.08299999999997,388.08299999999997
557,395,548,151,153,23103,2022-09-27 14:18:33.448,2022-09-27 14:18:33.756,0.308,medium,medium_small,0 days 00:06:33.449000,0 days 00:06:33.757000,392.603,394.603
558,409,556,154,147,22638,2022-09-27 14:19:11.463,2022-09-27 14:19:11.810,0.347,medium,medium_small,0 days 00:07:11.464000,0 days 00:07:11.811000,430.6375,432.6375
559,396,565,160,169,27040,2022-09-27 14:19:15.237,2022-09-27 14:19:15.583,0.346,medium,medium,0 days 00:07:15.238000,0 days 00:07:15.584000,434.411,436.411
560,376,544,148,168,24864,2022-09-27 14:19:32.770,2022-09-27 14:19:33.090,0.32,medium,medium,0 days 00:07:32.771000,0 days 00:07:33.091000,451.93100000000004,453.93100000000004
561,375,539,158,164,25912,2022-09-27 14:19:52.839,2022-09-27 14:19:53.171,0.332,medium,medium,0 days 00:07:52.840000,0 days 00:07:53.172000,472.006,474.006
562,346,519,162,173,28026,2022-09-27 14:19:57.771,2022-09-27 14:19:58.131,0.36,medium,medium_big,0 days 00:07:57.772000,0 days 00:07:58.132000,476.952,478.952
563,97,259,158,162,25596,2022-09-27 14:20:13.385,2022-09-27 14:20:13.692,0.307,medium,medium,0 days 00:08:13.386000,0 days 00:08:13.693000,492.5395,494.5395
564,394,548,153,154,23562,2022-09-27 14:20:26.412,2022-09-27 14:20:26.772,0.36,medium,medium_small,0 days 00:08:26.413000,0 days 00:08:26.773000,505.593,507.593
565,102,278,145,176,25520,2022-09-27 14:21:01.054,2022-09-27 14:21:01.521,0.467,medium,medium_big,0 days 00:09:01.055000,0 days 00:09:01.522000,540.2885,542.2885
566,94,240,144,146,21024,2022-09-27 14:21:10.067,2022-09-27 14:21:10.387,0.32,medium,medium_small,0 days 00:09:10.068000,0 days 00:09:10.388000,549.2280000000001,551.2280000000001
567,505,572,178,67,11926,2022-09-27 14:21:39.082,2022-09-27 14:21:39.295,0.213,small,small,0 days 00:09:39.083000,0 days 00:09:39.296000,578.1895,580.1895
568,274,438,186,164,30504,2022-09-27 14:21:43.722,2022-09-27 14:21:44.108,0.386,medium,medium,0 days 00:09:43.723000,0 days 00:09:44.109000,582.9159999999999,584.9159999999999
569,327,485,147,158,23226,2022-09-27 14:21:55.443,2022-09-27 14:21:55.869,0.426,medium,medium_small,0 days 00:09:55.444000,0 days 00:09:55.870000,594.6569999999999,596.6569999999999
570,129,298,153,169,25857,2022-09-27 14:22:38.150,2022-09-27 14:22:38.444,0.294,medium,medium,0 days 00:10:38.151000,0 days 00:10:38.445000,637.298,639.298
571,357,528,146,171,24966,2022-09-27 14:22:59.485,2022-09-27 14:22:59.858,0.373,medium,medium_big,0 days 00:10:59.486000,0 days 00:10:59.859000,658.6725,660.6725
572,94,263,146,169,24674,2022-09-27 14:23:00.791,2022-09-27 14:23:01.111,0.32,medium,medium,0 days 00:11:00.792000,0 days 00:11:01.112000,659.952,661.952
573,417,572,167,155,25885,2022-09-27 14:23:08.845,2022-09-27 14:23:09.165,0.32,medium,medium_small,0 days 00:11:08.846000,0 days 00:11:09.166000,668.0060000000001,670.0060000000001
574,107,275,199,168,33432,2022-09-27 14:23:12.658,2022-09-27 14:23:12.966,0.308,medium,medium,0 days 00:11:12.659000,0 days 00:11:12.967000,671.813,673.813
575,108,368,425,260,110500,2022-09-27 14:23:26.099,2022-09-27 14:23:28.392,2.293,large,large,0 days 00:11:26.100000,0 days 00:11:28.393000,686.2465,688.2465
576,116,277,153,161,24633,2022-09-27 14:23:35.366,2022-09-27 14:23:35.767,0.401,medium,medium,0 days 00:11:35.367000,0 days 00:11:35.768000,694.5675,696.5675
577,356,526,151,170,25670,2022-09-27 14:23:50.847,2022-09-27 14:23:51.153,0.306,medium,medium,0 days 00:11:50.848000,0 days 00:11:51.154000,710.001,712.001
578,136,293,148,157,23236,2022-09-27 14:24:04.687,2022-09-27 14:24:05.060,0.373,medium,medium_small,0 days 00:12:04.688000,0 days 00:12:05.061000,723.8745,725.8745
579,409,564,147,155,22785,2022-09-27 14:24:42.195,2022-09-27 14:24:42.609,0.414,medium,medium_small,0 days 00:12:42.196000,0 days 00:12:42.610000,761.403,763.403
580,90,332,340,242,82280,2022-09-27 14:24:49.622,2022-09-27 14:24:51.395,1.773,large,large,0 days 00:12:49.623000,0 days 00:12:51.396000,769.5095,771.5095
581,110,259,153,149,22797,2022-09-27 14:25:26.410,2022-09-27 14:25:26.756,0.346,medium,medium_small,0 days 00:13:26.411000,0 days 00:13:26.757000,805.584,807.584
582,386,556,148,170,25160,2022-09-27 14:25:34.703,2022-09-27 14:25:35.063,0.36,medium,medium,0 days 00:13:34.704000,0 days 00:13:35.064000,813.884,815.884
583,49,286,334,237,79158,2022-09-27 14:25:41.197,2022-09-27 14:25:42.677,1.48,large,large,0 days 00:13:41.198000,0 days 00:13:42.678000,820.938,822.938
584,396,563,148,167,24716,2022-09-27 14:25:45.117,2022-09-27 14:25:45.517,0.4,medium,medium,0 days 00:13:45.118000,0 days 00:13:45.518000,824.318,826.318
585,102,273,151,171,25821,2022-09-27 14:25:54.331,2022-09-27 14:25:54.731,0.4,medium,medium_big,0 days 00:13:54.332000,0 days 00:13:54.732000,833.5319999999999,835.5319999999999
586,125,292,161,167,26887,2022-09-27 14:25:59.437,2022-09-27 14:25:59.824,0.387,medium,medium,0 days 00:13:59.438000,0 days 00:13:59.825000,838.6315,840.6315
587,98,253,145,155,22475,2022-09-27 14:26:20.225,2022-09-27 14:26:20.532,0.307,medium,medium_small,0 days 00:14:20.226000,0 days 00:14:20.533000,859.3795,861.3795
588,516,542,90,26,2340,2022-09-27 14:26:22.025,2022-09-27 14:26:22.052,0.027,small,small,0 days 00:14:22.026000,0 days 00:14:22.053000,861.0395,863.0395
589,368,530,161,162,26082,2022-09-27 14:26:22.012,2022-09-27 14:26:22.465,0.453,medium,medium,0 days 00:14:22.013000,0 days 00:14:22.466000,861.2395,863.2395
590,397,549,151,152,22952,2022-09-27 14:26:25.305,2022-09-27 14:26:25.625,0.32,medium,medium_small,0 days 00:14:25.306000,0 days 00:14:25.626000,864.466,866.466
591,81,238,158,157,24806,2022-09-27 14:26:28.518,2022-09-27 14:26:28.878,0.36,medium,medium_small,0 days 00:14:28.519000,0 days 00:14:28.879000,867.6990000000001,869.6990000000001
592,474,538,171,64,10944,2022-09-27 14:26:29.132,2022-09-27 14:26:29.305,0.173,small,small,0 days 00:14:29.133000,0 days 00:14:29.306000,868.2195,870.2195
593,121,283,151,162,24462,2022-09-27 14:26:39.893,2022-09-27 14:26:40.359,0.466,medium,medium,0 days 00:14:39.894000,0 days 00:14:40.360000,879.127,881.127
594,114,279,159,165,26235,2022-09-27 14:26:45.866,2022-09-27 14:26:46.119,0.253,medium,medium,0 days 00:14:45.867000,0 days 00:14:46.120000,884.9935,886.9935
595,380,538,159,158,25122,2022-09-27 14:27:02.280,2022-09-27 14:27:02.614,0.334,medium,medium_small,0 days 00:15:02.281000,0 days 00:15:02.615000,901.448,903.448
596,281,538,425,257,109225,2022-09-27 14:28:12.202,2022-09-27 14:28:13.976,1.774,large,large,0 days 00:16:12.203000,0 days 00:16:13.977000,972.0899999999999,974.0899999999999
597,397,561,146,164,23944,2022-09-27 14:28:52.257,2022-09-27 14:28:52.737,0.48,medium,medium,0 days 00:16:52.258000,0 days 00:16:52.738000,1011.498,1013.498
598,73,241,144,168,24192,2022-09-27 14:29:00.658,2022-09-27 14:29:01.018,0.36,medium,medium,0 days 00:17:00.659000,0 days 00:17:01.019000,1019.8389999999999,1021.8389999999999
599,388,559,169,171,28899,2022-09-27 14:29:08.391,2022-09-27 14:29:08.818,0.427,medium,medium_big,0 days 00:17:08.392000,0 days 00:17:08.819000,1027.6055000000001,1029.6055000000001
600,390,549,149,159,23691,2022-09-27 14:29:11.018,2022-09-27 14:29:11.444,0.426,medium,medium_small,0 days 00:17:11.019000,0 days 00:17:11.445000,1030.232,1032.232
601,117,156,57,39,2223,2022-09-27 14:29:13.178,2022-09-27 14:29:13.178,0.0,small,small,0 days 00:17:13.179000,0 days 00:17:13.179000,1032.179,1034.179
602,58,215,145,157,22765,2022-09-27 14:29:13.244,2022-09-27 14:29:13.484,0.24,medium,medium_small,0 days 00:17:13.245000,0 days 00:17:13.485000,1032.3649999999998,1034.3649999999998
603,364,536,163,172,28036,2022-09-27 14:29:17.058,2022-09-27 14:29:17.418,0.36,medium,medium_big,0 days 00:17:17.059000,0 days 00:17:17.419000,1036.239,1038.239
604,360,537,165,177,29205,2022-09-27 14:29:53.472,2022-09-27 14:29:53.792,0.32,medium,medium_big,0 days 00:17:53.473000,0 days 00:17:53.793000,1072.6329999999998,1074.6329999999998
605,361,532,159,171,27189,2022-09-27 14:30:01.193,2022-09-27 14:30:01.500,0.307,medium,medium_big,0 days 00:18:01.194000,0 days 00:18:01.501000,1080.3474999999999,1082.3474999999999
606,509,560,180,51,9180,2022-09-27 14:30:05.446,2022-09-27 14:30:05.633,0.187,small,small,0 days 00:18:05.447000,0 days 00:18:05.634000,1084.5405,1086.5405
607,441,511,169,70,11830,2022-09-27 14:30:14.606,2022-09-27 14:30:14.806,0.2,small,small,0 days 00:18:14.607000,0 days 00:18:14.807000,1093.7069999999999,1095.7069999999999
608,111,283,168,172,28896,2022-09-27 14:30:33.101,2022-09-27 14:30:33.541,0.44,medium,medium_big,0 days 00:18:33.102000,0 days 00:18:33.542000,1112.3220000000001,1114.3220000000001
609,375,553,165,178,29370,2022-09-27 14:30:40.234,2022-09-27 14:30:40.647,0.413,medium,medium_big,0 days 00:18:40.235000,0 days 00:18:40.648000,1119.4415,1121.4415
610,382,540,148,158,23384,2022-09-27 14:30:45.488,2022-09-27 14:30:45.862,0.374,medium,medium_small,0 days 00:18:45.489000,0 days 00:18:45.863000,1124.676,1126.676
611,114,275,166,161,26726,2022-09-27 14:30:50.994,2022-09-27 14:30:51.382,0.388,medium,medium,0 days 00:18:50.995000,0 days 00:18:51.383000,1130.1889999999999,1132.1889999999999
612,82,259,164,177,29028,2022-09-27 14:30:53.554,2022-09-27 14:30:53.914,0.36,medium,medium_big,0 days 00:18:53.555000,0 days 00:18:53.915000,1132.7350000000001,1134.7350000000001
613,90,263,148,173,25604,2022-09-27 14:30:57.328,2022-09-27 14:30:57.702,0.374,medium,medium_big,0 days 00:18:57.329000,0 days 00:18:57.703000,1136.516,1138.516
614,63,229,183,166,30378,2022-09-27 14:31:02.475,2022-09-27 14:31:02.862,0.387,medium,medium,0 days 00:19:02.476000,0 days 00:19:02.863000,1141.6695,1143.6695
615,178,248,171,70,11970,2022-09-27 14:31:12.475,2022-09-27 14:31:12.595,0.12,small,small,0 days 00:19:12.476000,0 days 00:19:12.596000,1151.536,1153.536
616,329,580,340,251,85340,2022-09-27 14:31:42.316,2022-09-27 14:31:44.289,1.973,large,large,0 days 00:19:42.317000,0 days 00:19:44.290000,1182.3035,1184.3035
617,83,248,153,165,25245,2022-09-27 14:31:48.770,2022-09-27 14:31:49.170,0.4,medium,medium,0 days 00:19:48.771000,0 days 00:19:49.171000,1187.971,1189.971
618,385,536,152,151,22952,2022-09-27 14:31:49.024,2022-09-27 14:31:49.330,0.306,medium,medium_small,0 days 00:19:49.025000,0 days 00:19:49.331000,1188.1779999999999,1190.1779999999999
619,82,253,146,171,24966,2022-09-27 14:31:51.610,2022-09-27 14:31:51.984,0.374,medium,medium_big,0 days 00:19:51.611000,0 days 00:19:51.985000,1190.798,1192.798
620,487,556,173,69,11937,2022-09-27 14:31:52.530,2022-09-27 14:31:52.704,0.174,small,small,0 days 00:19:52.531000,0 days 00:19:52.705000,1191.618,1193.618
621,461,530,166,69,11454,2022-09-27 14:31:54.917,2022-09-27 14:31:55.130,0.213,small,small,0 days 00:19:54.918000,0 days 00:19:55.131000,1194.0245,1196.0245
622,83,249,166,166,27556,2022-09-27 14:31:54.956,2022-09-27 14:31:55.317,0.361,medium,medium,0 days 00:19:54.957000,0 days 00:19:55.318000,1194.1375,1196.1375
623,405,568,147,163,23961,2022-09-27 14:32:03.170,2022-09-27 14:32:03.544,0.374,medium,medium,0 days 00:20:03.171000,0 days 00:20:03.545000,1202.3580000000002,1204.3580000000002
624,107,274,170,167,28390,2022-09-27 14:32:10.584,2022-09-27 14:32:10.944,0.36,medium,medium,0 days 00:20:10.585000,0 days 00:20:10.945000,1209.7649999999999,1211.7649999999999
625,143,298,151,155,23405,2022-09-27 14:32:17.025,2022-09-27 14:32:17.437,0.412,medium,medium_small,0 days 00:20:17.026000,0 days 00:20:17.438000,1216.232,1218.232
626,100,248,147,148,21756,2022-09-27 14:32:20.531,2022-09-27 14:32:20.877,0.346,medium,medium_small,0 days 00:20:20.532000,0 days 00:20:20.878000,1219.705,1221.705
627,381,554,165,173,28545,2022-09-27 14:32:38.331,2022-09-27 14:32:38.731,0.4,medium,medium_big,0 days 00:20:38.332000,0 days 00:20:38.732000,1237.5320000000002,1239.5320000000002
628,102,238,150,136,20400,2022-09-27 14:32:41.746,2022-09-27 14:32:41.906,0.16,medium,medium_small,0 days 00:20:41.747000,0 days 00:20:41.907000,1240.827,1242.827
629,360,539,282,179,50478,2022-09-27 14:32:54.612,2022-09-27 14:32:55.332,0.72,medium,medium_big,0 days 00:20:54.613000,0 days 00:20:55.333000,1253.973,1255.973
630,384,550,202,166,33532,2022-09-27 14:32:56.066,2022-09-27 14:32:56.532,0.466,medium,medium,0 days 00:20:56.067000,0 days 00:20:56.533000,1255.3,1257.3
631,360,526,160,166,26560,2022-09-27 14:33:21.639,2022-09-27 14:33:21.947,0.308,medium,medium,0 days 00:21:21.640000,0 days 00:21:21.948000,1280.794,1282.794
632,377,549,151,172,25972,2022-09-27 14:33:47.734,2022-09-27 14:33:48.014,0.28,medium,medium_big,0 days 00:21:47.735000,0 days 00:21:48.015000,1306.875,1308.875
633,116,284,168,168,28224,2022-09-27 14:33:56.734,2022-09-27 14:33:57.134,0.4,medium,medium,0 days 00:21:56.735000,0 days 00:21:57.135000,1315.935,1317.935
634,100,259,150,159,23850,2022-09-27 14:34:06.321,2022-09-27 14:34:06.681,0.36,medium,medium_small,0 days 00:22:06.322000,0 days 00:22:06.682000,1325.502,1327.502
635,153,223,170,70,11900,2022-09-27 14:34:09.909,2022-09-27 14:34:10.029,0.12,small,small,0 days 00:22:09.910000,0 days 00:22:10.030000,1328.97,1330.97
636,134,302,149,168,25032,2022-09-27 14:34:34.990,2022-09-27 14:34:35.362,0.372,medium,medium,0 days 00:22:34.991000,0 days 00:22:35.363000,1354.1770000000001,1356.1770000000001
637,204,271,177,67,11859,2022-09-27 14:35:03.603,2022-09-27 14:35:03.737,0.134,small,small,0 days 00:23:03.604000,0 days 00:23:03.738000,1382.671,1384.671
638,90,263,143,173,24739,2022-09-27 14:35:38.284,2022-09-27 14:35:38.618,0.334,medium,medium_big,0 days 00:23:38.285000,0 days 00:23:38.619000,1417.452,1419.452
639,48,290,339,242,82038,2022-09-27 14:35:43.938,2022-09-27 14:35:46.298,2.36,large,large,0 days 00:23:43.939000,0 days 00:23:46.299000,1424.1190000000001,1426.1190000000001
640,142,293,157,151,23707,2022-09-27 14:35:51.485,2022-09-27 14:35:51.885,0.4,medium,medium_small,0 days 00:23:51.486000,0 days 00:23:51.886000,1430.6860000000001,1432.6860000000001
641,104,268,147,164,24108,2022-09-27 14:36:07.285,2022-09-27 14:36:07.673,0.388,medium,medium,0 days 00:24:07.286000,0 days 00:24:07.674000,1446.48,1448.48
642,122,302,146,180,26280,2022-09-27 14:36:19.806,2022-09-27 14:36:20.099,0.293,medium,medium_big,0 days 00:24:19.807000,0 days 00:24:20.100000,1458.9535,1460.9535
643,126,293,148,167,24716,2022-09-27 14:36:42.807,2022-09-27 14:36:43.314,0.507,medium,medium,0 days 00:24:42.808000,0 days 00:24:43.315000,1482.0615,1484.0615
644,97,263,154,166,25564,2022-09-27 14:36:46.554,2022-09-27 14:36:46.954,0.4,medium,medium,0 days 00:24:46.555000,0 days 00:24:46.955000,1485.755,1487.755
645,99,269,169,170,28730,2022-09-27 14:36:49.620,2022-09-27 14:36:49.940,0.32,medium,medium,0 days 00:24:49.621000,0 days 00:24:49.941000,1488.781,1490.781
646,83,247,145,164,23780,2022-09-27 14:37:01.501,2022-09-27 14:37:01.941,0.44,medium,medium,0 days 00:25:01.502000,0 days 00:25:01.942000,1500.722,1502.722
647,92,260,165,168,27720,2022-09-27 14:37:04.007,2022-09-27 14:37:04.435,0.428,medium,medium,0 days 00:25:04.008000,0 days 00:25:04.436000,1503.222,1505.222
648,122,293,151,171,25821,2022-09-27 14:37:09.275,2022-09-27 14:37:09.595,0.32,medium,medium_big,0 days 00:25:09.276000,0 days 00:25:09.596000,1508.4360000000001,1510.4360000000001
649,180,247,165,67,11055,2022-09-27 14:37:19.835,2022-09-27 14:37:19.928,0.093,small,small,0 days 00:25:19.836000,0 days 00:25:19.929000,1518.8825000000002,1520.8825000000002
650,74,243,162,169,27378,2022-09-27 14:38:07.823,2022-09-27 14:38:08.197,0.374,medium,medium,0 days 00:26:07.824000,0 days 00:26:08.198000,1567.011,1569.011
651,364,606,341,242,82522,2022-09-27 14:38:07.903,2022-09-27 14:38:10.010,2.107,large,large,0 days 00:26:07.904000,0 days 00:26:10.011000,1567.9575,1569.9575
652,385,549,157,164,25748,2022-09-27 14:38:14.037,2022-09-27 14:38:14.503,0.466,medium,medium,0 days 00:26:14.038000,0 days 00:26:14.504000,1573.271,1575.271
653,384,559,188,175,32900,2022-09-27 14:38:19.944,2022-09-27 14:38:20.543,0.599,medium,medium_big,0 days 00:26:19.945000,0 days 00:26:20.544000,1579.2445,1581.2445
654,403,575,152,172,26144,2022-09-27 14:38:46.078,2022-09-27 14:38:46.824,0.746,medium,medium_big,0 days 00:26:46.079000,0 days 00:26:46.825000,1605.452,1607.452
655,428,602,196,174,34104,2022-09-27 14:38:51.131,2022-09-27 14:38:52.159,1.028,medium,medium_big,0 days 00:26:51.132000,0 days 00:26:52.160000,1610.6460000000002,1612.6460000000002
656,94,348,410,254,104140,2022-09-27 14:38:58.571,2022-09-27 14:39:00.825,2.254,large,large,0 days 00:26:58.572000,0 days 00:27:00.826000,1618.699,1620.699
657,386,556,147,170,24990,2022-09-27 14:39:27.172,2022-09-27 14:39:27.532,0.36,medium,medium,0 days 00:27:27.173000,0 days 00:27:27.533000,1646.353,1648.353
658,371,542,145,171,24795,2022-09-27 14:39:36.386,2022-09-27 14:39:36.826,0.44,medium,medium_big,0 days 00:27:36.387000,0 days 00:27:36.827000,1655.607,1657.607
659,90,243,150,153,22950,2022-09-27 14:39:41.933,2022-09-27 14:39:42.186,0.253,medium,medium_small,0 days 00:27:41.934000,0 days 00:27:42.187000,1661.0605,1663.0605
660,386,567,170,181,30770,2022-09-27 14:39:44.840,2022-09-27 14:39:45.266,0.426,medium,medium_big,0 days 00:27:44.841000,0 days 00:27:45.267000,1664.054,1666.054
661,382,547,145,165,23925,2022-09-27 14:39:50.747,2022-09-27 14:39:51.053,0.306,medium,medium,0 days 00:27:50.748000,0 days 00:27:51.054000,1669.901,1671.901
662,347,503,152,156,23712,2022-09-27 14:40:01.987,2022-09-27 14:40:02.281,0.294,medium,medium_small,0 days 00:28:01.988000,0 days 00:28:02.282000,1681.135,1683.135
663,371,528,155,157,24335,2022-09-27 14:40:14.467,2022-09-27 14:40:14.814,0.347,medium,medium_small,0 days 00:28:14.468000,0 days 00:28:14.815000,1693.6415000000002,1695.6415000000002
664,57,291,333,234,77922,2022-09-27 14:40:21.002,2022-09-27 14:40:22.228,1.226,large,large,0 days 00:28:21.003000,0 days 00:28:22.229000,1700.616,1702.616
665,389,565,173,176,30448,2022-09-27 14:40:22.281,2022-09-27 14:40:22.708,0.427,medium,medium_big,0 days 00:28:22.282000,0 days 00:28:22.709000,1701.4955,1703.4955
666,381,552,172,171,29412,2022-09-27 14:40:24.294,2022-09-27 14:40:24.722,0.428,medium,medium_big,0 days 00:28:24.295000,0 days 00:28:24.723000,1703.509,1705.509
667,407,577,183,170,31110,2022-09-27 14:40:26.802,2022-09-27 14:40:27.254,0.452,medium,medium,0 days 00:28:26.803000,0 days 00:28:27.255000,1706.029,1708.029
668,401,460,164,59,9676,2022-09-27 14:40:30.108,2022-09-27 14:40:30.202,0.094,small,small,0 days 00:28:30.109000,0 days 00:28:30.203000,1709.156,1711.156
669,58,300,334,242,80828,2022-09-27 14:40:45.468,2022-09-27 14:40:46.788,1.32,large,large,0 days 00:28:45.469000,0 days 00:28:46.789000,1725.129,1727.129
670,378,550,191,172,32852,2022-09-27 14:41:20.484,2022-09-27 14:41:21.004,0.52,medium,medium_big,0 days 00:29:20.485000,0 days 00:29:21.005000,1759.745,1761.745
671,75,307,335,232,77720,2022-09-27 14:41:36.284,2022-09-27 14:41:37.697,1.413,large,large,0 days 00:29:36.285000,0 days 00:29:37.698000,1775.9915,1777.9915
672,53,288,334,235,78490,2022-09-27 14:41:48.951,2022-09-27 14:41:49.951,1.0,large,large,0 days 00:29:48.952000,0 days 00:29:49.952000,1788.452,1790.452
