,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,class_1,class_2,timedelta_start,timedelta_end,audio_start_s,audio_end_s
1030,60,302,339,242,82038,2022-09-22 12:28:25.318,2022-09-22 12:28:27.330,2.012,large,large,0 days 02:23:15.318000,0 days 02:23:17.330000,8595,8597
1032,81,317,336,236,79296,2022-09-22 12:28:36.998,2022-09-22 12:28:38.451,1.453,large,large,0 days 02:23:26.998000,0 days 02:23:28.451000,8606,8608
1034,128,279,161,151,24311,2022-09-22 12:28:59.051,2022-09-22 12:28:59.399,0.348,medium,medium_small,0 days 02:23:49.051000,0 days 02:23:49.399000,8628,8630
1036,371,542,162,171,27702,2022-09-22 12:29:02.145,2022-09-22 12:29:02.545,0.4,medium,medium_big,0 days 02:23:52.145000,0 days 02:23:52.545000,8631,8633
1038,356,525,185,169,31265,2022-09-22 12:29:21.372,2022-09-22 12:29:21.852,0.48,medium,medium,0 days 02:24:11.372000,0 days 02:24:11.852000,8650,8652
1040,153,303,153,150,22950,2022-09-22 12:29:38.320,2022-09-22 12:29:38.600,0.28,medium,medium_small,0 days 02:24:28.320000,0 days 02:24:28.600000,8667,8669
1042,340,502,163,162,26406,2022-09-22 12:30:09.201,2022-09-22 12:30:09.654,0.453,medium,medium,0 days 02:24:59.201000,0 days 02:24:59.654000,8698,8700
1044,350,513,168,163,27384,2022-09-22 12:30:11.067,2022-09-22 12:30:11.521,0.454,medium,medium,0 days 02:25:01.067000,0 days 02:25:01.521000,8700,8702
1046,345,505,159,160,25440,2022-09-22 12:30:16.268,2022-09-22 12:30:16.962,0.694,medium,medium_small,0 days 02:25:06.268000,0 days 02:25:06.962000,8705,8707
1048,171,331,160,160,25600,2022-09-22 12:30:36.842,2022-09-22 12:30:37.375,0.533,medium,medium_small,0 days 02:25:26.842000,0 days 02:25:27.375000,8726,8728
1050,331,600,430,269,115670,2022-09-22 12:30:56.923,2022-09-22 12:30:58.709,1.786,large,large,0 days 02:25:46.923000,0 days 02:25:48.709000,8746,8748
1052,106,265,178,159,28302,2022-09-22 12:31:03.189,2022-09-22 12:31:03.549,0.36,medium,medium_small,0 days 02:25:53.189000,0 days 02:25:53.549000,8752,8754
1054,384,547,174,163,28362,2022-09-22 12:31:39.137,2022-09-22 12:31:39.510,0.373,medium,medium,0 days 02:26:29.137000,0 days 02:26:29.510000,8788,8790
1056,346,522,151,176,26576,2022-09-22 12:32:00.378,2022-09-22 12:32:00.685,0.307,medium,medium_big,0 days 02:26:50.378000,0 days 02:26:50.685000,8809,8811
1058,413,577,146,164,23944,2022-09-22 12:32:17.086,2022-09-22 12:32:17.579,0.493,medium,medium,0 days 02:27:07.086000,0 days 02:27:07.579000,8826,8828
1060,396,555,186,159,29574,2022-09-22 12:32:30.232,2022-09-22 12:32:30.592,0.36,medium,medium_small,0 days 02:27:20.232000,0 days 02:27:20.592000,8839,8841
1062,136,287,146,151,22046,2022-09-22 12:32:33.432,2022-09-22 12:32:33.752,0.32,medium,medium_small,0 days 02:27:23.432000,0 days 02:27:23.752000,8842,8844
1064,360,608,390,248,96720,2022-09-22 12:32:41.993,2022-09-22 12:32:42.379,0.386,large,large,0 days 02:27:31.993000,0 days 02:27:32.379000,8851,8853
1066,362,610,395,248,97960,2022-09-22 12:32:42.673,2022-09-22 12:32:42.753,0.08,large,large,0 days 02:27:32.673000,0 days 02:27:32.753000,8851,8853
1068,363,610,397,247,98059,2022-09-22 12:32:43.073,2022-09-22 12:32:43.259,0.186,large,large,0 days 02:27:33.073000,0 days 02:27:33.259000,8852,8854
1070,115,271,153,156,23868,2022-09-22 12:33:18.248,2022-09-22 12:33:18.594,0.346,medium,medium_small,0 days 02:28:08.248000,0 days 02:28:08.594000,8887,8889
1072,396,560,146,164,23944,2022-09-22 12:33:21.448,2022-09-22 12:33:21.954,0.506,medium,medium,0 days 02:28:11.448000,0 days 02:28:11.954000,8890,8892
1074,120,279,157,159,24963,2022-09-22 12:33:28.128,2022-09-22 12:33:28.474,0.346,medium,medium_small,0 days 02:28:18.128000,0 days 02:28:18.474000,8897,8899
1076,100,263,155,163,25265,2022-09-22 12:33:35.461,2022-09-22 12:33:35.901,0.44,medium,medium,0 days 02:28:25.461000,0 days 02:28:25.901000,8904,8906
1078,323,565,341,242,82522,2022-09-22 12:33:50.902,2022-09-22 12:33:53.115,2.213,large,large,0 days 02:28:40.902000,0 days 02:28:43.115000,8921,8923
1080,376,537,144,161,23184,2022-09-22 12:33:55.729,2022-09-22 12:33:56.169,0.44,medium,medium,0 days 02:28:45.729000,0 days 02:28:46.169000,8924,8926
1082,394,567,153,173,26469,2022-09-22 12:33:57.769,2022-09-22 12:33:58.275,0.506,medium,medium_big,0 days 02:28:47.769000,0 days 02:28:48.275000,8927,8929
1084,421,582,145,161,23345,2022-09-22 12:34:00.730,2022-09-22 12:34:01.422,0.692,medium,medium,0 days 02:28:50.730000,0 days 02:28:51.422000,8930,8932
1086,71,247,194,176,34144,2022-09-22 12:34:07.170,2022-09-22 12:34:07.650,0.48,medium,medium_big,0 days 02:28:57.170000,0 days 02:28:57.650000,8936,8938
1088,454,517,172,63,10836,2022-09-22 12:34:08.302,2022-09-22 12:34:08.476,0.174,small,small,0 days 02:28:58.302000,0 days 02:28:58.476000,8937,8939
1090,96,254,187,158,29546,2022-09-22 12:34:28.103,2022-09-22 12:34:28.476,0.373,medium,medium_small,0 days 02:29:18.103000,0 days 02:29:18.476000,8957,8959
1092,395,559,146,164,23944,2022-09-22 12:34:37.491,2022-09-22 12:34:37.943,0.452,medium,medium,0 days 02:29:27.491000,0 days 02:29:27.943000,8966,8968
1094,123,271,150,148,22200,2022-09-22 12:34:48.637,2022-09-22 12:34:48.917,0.28,medium,medium_small,0 days 02:29:38.637000,0 days 02:29:38.917000,8977,8979
1096,365,530,164,165,27060,2022-09-22 12:35:20.238,2022-09-22 12:35:20.572,0.334,medium,medium,0 days 02:30:10.238000,0 days 02:30:10.572000,9009,9011
1098,124,284,181,160,28960,2022-09-22 12:35:35.386,2022-09-22 12:35:35.933,0.547,medium,medium_small,0 days 02:30:25.386000,0 days 02:30:25.933000,9024,9026
1100,127,279,152,152,23104,2022-09-22 12:36:09.547,2022-09-22 12:36:09.867,0.32,medium,medium_small,0 days 02:30:59.547000,0 days 02:30:59.867000,9058,9060
1102,118,292,149,174,25926,2022-09-22 12:36:49.441,2022-09-22 12:36:49.775,0.334,medium,medium_big,0 days 02:31:39.441000,0 days 02:31:39.775000,9098,9100
1104,370,524,162,154,24948,2022-09-22 12:37:27.857,2022-09-22 12:37:28.163,0.306,medium,medium_small,0 days 02:32:17.857000,0 days 02:32:18.163000,9137,9139
1106,395,560,145,165,23925,2022-09-22 12:37:34.430,2022-09-22 12:37:34.790,0.36,medium,medium,0 days 02:32:24.430000,0 days 02:32:24.790000,9143,9145
1108,125,278,162,153,24786,2022-09-22 12:37:36.910,2022-09-22 12:37:37.217,0.307,medium,medium_small,0 days 02:32:26.910000,0 days 02:32:27.217000,9146,9148
1110,120,289,152,169,25688,2022-09-22 12:37:43.110,2022-09-22 12:37:43.483,0.373,medium,medium,0 days 02:32:33.110000,0 days 02:32:33.483000,9152,9154
1112,366,544,151,178,26878,2022-09-22 12:37:56.430,2022-09-22 12:37:56.790,0.36,medium,medium_big,0 days 02:32:46.430000,0 days 02:32:46.790000,9165,9167
